#L2-ped algorithm finishRun(7090019), compiled: Mar 27 2006 , 16:21:09
#L2H10,6,total event counter; x=cases,183019,45755,45755,0,0,0,
#L2ped  CPU/eve MPV 30 kTicks,  FWHM=2, seen eve=183019
#L2ped  will save full spectra for all towers
# L2ped-Adc spectra, run=7090019, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 05td18   6  1.7 0x0a 0x1a id3723-094-1-03  801 :.........<.........33579:::9753332333232111112221221..1..1.:..1.....1:....1.... qa=+
 05td19  12  1.7 0x0a 0x19 id3722-094-1-02  771 :.........<.........*1...1.2579:::97543233222222222211111.1.12.111....1.1....... qa=+
 05td20  13  1.7 0x0a 0x18 id3721-094-1-01  741 :.........<.........*.....124689:::9865333223212221122222111:12.12111.:111.1.1.. qa=+
 05td21  44  1.7 0x19 0x04 id0861-022-2-01  128 :.........<.........*.........>.........:.........:........1579:::87433332222121 qa=+
 05td22  45  1.7 0x19 0x05 id0862-022-2-02  158 :.........<.........*.........>.........:.........:.........2579:::8643333232232 qa=+
 05td23  43  1.7 0x19 0x06 id0863-022-2-03  188 :.........<.........*.........>.........:.........:........379:::864333332322122 qa=+
 05td24  39  1.3 0x19 0x07 id0864-022-2-04  218 :.........<.........*.........>.........:.........:....269:::854333333332222111. qa=+
 05td25  43  1.7 0x19 0x24 id0865-022-2-05 1088 :.........<.........*.........>.........:.........:.....114689:::987543322333221 qa=+
 05td26  42  1.7 0x19 0x25 id0866-022-2-06 1118 :.........<.........*.........>.........:.........:......3679:::9863333323222122 qa=+
 05td27  46  2.2 0x19 0x26 id0867-022-2-07 1148 :.........<.........*.........>.........:.........:.........:1478:::987533332233 qa=+
 05td28  39  1.7 0x19 0x27 id0868-022-2-08 1178 :.........<.........*.........>.........:.........:...1479:::9744333322322222222 qa=+
 05td29  36  2.2 0x19 0x44 id0869-022-2-09 2048 :.........<.........*.........>.........:........25789:::987533332232221122122.2 qa=+
 05td30  29  2.2 0x19 0x45 id0870-022-2-10 2078 :.........<.........*.........>.........:...35789::998644333232123122.1112111..2 qa=+
 05td31  31  1.7 0x19 0x46 id0871-022-2-11 2108 :.........<.........*.........>.........:.....1479:::986444333322222221211222..2 qa=+
 05td32  30  1.7 0x19 0x47 id0872-022-2-12 2138 :.........<.........*.........>.........:.....368:::985433223333321212222.111111 qa=+
 05td33  41  1.7 0x19 0x64 id0873-022-2-13 3008 :.........<.........*.........>.........:.........:....146899::98654333332312121 qa=+
 05td34  28  1.7 0x19 0x65 id0874-022-2-14 3038 :.........<.........*.........>.........:.135789::98754333233122212121:.1.2.11.. qa=+
 05td35  37  1.7 0x19 0x66 id0875-022-2-15 3068 :.........<.........*.........>.........:.........124689:::9752.......:......... qa=+
 05td36  30  1.7 0x19 0x67 id0876-022-2-16 3098 :.........<.........*.........>.........:.....2689::98654333332223223.:21.112... qa=+
 05td37  36  2.2 0x19 0x84 id0877-022-2-17 3968 :.........<.........*.........>.........:.........35799::98753332313221222222111 qa=+
 05td38  35  2.2 0x19 0x85 id0878-022-2-18 3998 :.........<.........*.........>.........:.......146789:::97533333232211221122121 qa=+
 05td39  36  1.7 0x19 0x86 id0879-022-2-19 4028 :.........<.........*.........>.........:.........:.479:::97543333323222221122.2 qa=+
 05td40  37  1.3 0x19 0x83 id0880-022-2-20 3938 :.........<.........*.........>.........:.........:..3589::986433332332222122.12 qa=+
 05te01  33  1.3 0x0a 0x9f id3720-093-2-20 4791 :.........<.........*.........>.........:...11..3589::9854333333223122211.1.1..2 qa=+
 05te02  26  1.3 0x0a 0x9e id3719-093-2-19 4761 :.........<.........*.........>..1.....111479:::854333232323222211222111.111..1. qa=+
 05te03  21  1.3 0x0a 0x9d id3718-093-2-18 4731 :.........<.........*.........>...112368::9854433333133222322122221...2.1111.... qa=+
 05te04  26  1.7 0x0a 0x9c id3717-093-2-17 4701 :.........<.........*.........>...1...1.12579:::854444233322222.21.111:111121.11 qa=+
 05te05  16  1.3 0x0a 0x7f id3716-093-2-16 3831 :.........<.........*...1.1...21379::975433333332222222222111111..11..:11.1..1.. qa=+
 05te06  23  1.7 0x0a 0x7e id3715-093-2-15 3801 :.........<.........*.........>.........38:::862..:.........:.........:......... qa=+
 05te07  20  0.9 0x0a 0x7d id3714-093-2-14 3771 :.........<.........*.........>1....247:a:74433333323232211212...2111.1..1....1. qa=+
 05te08  17  1.3 0x0a 0x7c id3713-093-2-13 3741 :.........<.........*.....1...>12247:::85443333332222.322122111.11.111:......... qa=+
 05te09  21  1.3 0x0a 0x5f id3712-093-2-12 2871 :.........<.........*.........>...111368:::8533433332222222122211111..:11.11..11 qa=+
 05te10  16  1.3 0x0a 0x5e id3711-093-2-11 2841 :.........<.........*.........>.1479::97443322333232222111121..21..11.1.1..11..1 qa=+
 05te11  18  1.3 0x0a 0x5d id3710-093-2-10 2811 :.........<.........*.........>.22369:::743432333232322222212111.1.1.1:11.1.1... qa=+
 05te12   0  0.9 0x0a 0x5c id3709-093-2-09 2781 :.........<.........a:7543333332322211212221.111.2:111...1..:.....1...:......... qa=0
 05te13  19  1.3 0x0a 0x3f id3708-093-2-08 1911 :.........<.........*.........>1..2369::9754333333332221221111..2..2..1...11.1.. qa=+
 05te14  24  1.3 0x0a 0x3e id3707-093-2-07 1881 :.........<.........*.........>....1...1479::9854433332232222221211...:1........ qa=+
 05te15  26  1.3 0x0a 0x3d id3706-093-2-06 1851 :.........<.........*.........>......1.11.257:::8633433332233221112111:12111...1 qa=+
 05te16  21  1.7 0x0a 0x3c id3705-093-2-05 1821 :.........<.........*.........1.1..21258:::8543332321222221221122111..1......... qa=+
 05te17  18  1.7 0x0a 0x1f id3704-093-2-04  951 :.........<.........*....1....>.14689:::975433223332112111.2111211..1.:.11.....1 qa=+
 05te18  18  1.7 0x0a 0x1e id3703-093-2-03  921 :.........<.........*.........>..1368:::97433333332231112212111.111.1.2111...... qa=+
 05te19  15  2.2 0x0a 0x1d id3702-093-2-02  891 :.........<.........*.........4689::9864433333223112211.211111111.111.:11.111... qa=+
 05te20  30  1.7 0x0a 0x1c id3701-093-2-01  861 :.........<.........*.........>.........:..114689::9864333322223321121211.1..1.1 qa=+
 05te21  41  1.7 0x19 0x00 id0881-023-1-01    8 :.........<.........*.........>.........:.........:......368:::96443333232212221 qa=+
 05te22  44  1.3 0x19 0x01 id0882-023-1-02   38 :.........<.........*.........>.........:.........:........1589::975333333231222 qa=+
 05te23  46  1.3 0x19 0x03 id0883-023-1-03   98 :.........<.........*.........>.........:.........:.........:.479::9854332223222 qa=+
 05te24  46  1.7 0x19 0x02 id0884-023-1-04   68 :.........<.........*.........>.........:.........:.........:.369:::864442323222 qa=+
 05te25  42  1.7 0x19 0x20 id0885-023-1-05  968 :.........<.........*.........>.........:.........:......2578:::9864333333223212 qa=+
 05te26  40  1.7 0x19 0x21 id0886-023-1-06  998 :.........<.........*.........>.........:.........:..125789:::98643333332332321. qa=+
 05te27  40  2.2 0x19 0x22 id0887-023-1-07 1028 :.........<.........*.........>.........:.........:....13689::986433233232222212 qa=+
 05te28  40  1.7 0x19 0x23 id0888-023-1-08 1058 :.........<.........*.........>.........:.........:....2579:::975433333222.22222 qa=+
 05te29  34  1.7 0x19 0x40 id0889-023-1-09 1928 :.........<.........*.........>.........:.......24689:::986433333322232222111111 qa=+
 05te30  34  2.2 0x19 0x41 id0890-023-1-10 1958 :.........<.........*.........>.........:......135789::9986443332332222212211211 qa=+
 05te31  42  1.7 0x19 0x42 id0891-023-1-11 1988 :.........<.........*.........>.........:.........:.....24789::99744332323322212 qa=+
 05te32  33  2.2 0x19 0x43 id0892-023-1-12 2018 :.........<.........*.........>.........:.......35789::9865333332231122112121121 qa=+
 05te33  36  1.7 0x19 0x60 id0893-023-1-13 2888 :.........<.........*.........>.........:.........:24789::98754433322223222.1112 qa=+
 05te34  52  1.7 0x19 0x61 id0894-023-1-14 2918 :.........<.........*.........>.........:.........:.........:......25789::987543 qa=+
 05te35  36  1.7 0x19 0x62 id0895-023-1-15 2948 :.........<.........*.........>.........:.........:2579:::97533332233222222211.1 qa=+
 05te36  35  2.2 0x19 0x63 id0896-023-1-16 2978 :.........<.........*.........>.........:........14689:::865333333322222221.11.. qa=+
 05te37  36  1.3 0x19 0x80 id0897-023-1-17 3848 :.........<.........*.........>.........:.......1114689::9875443323223:222221111 qa=+
 05te38  36  1.7 0x19 0x81 id0898-023-1-18 3878 :.........<.........*.........>.........:.........135799::9875433333222122221.21 qa=+
 05te39  36  1.3 0x19 0x82 id0899-023-1-19 3908 :.........<.........*.........>.........:.........:.4689::9864433332322232222.12 qa=+
 05te40  44  1.3 0x19 0x87 id0900-023-1-20 4058 :.........<.........*.........>.........:.........:.........1579::985322211.1.1. qa=+
 05tf01  36  1.3 0x09 0x83 id3700-093-1-20 3952 :.........<.........*.........>.........:.........:.2579::9864333323221222121111 qa=+
 05tf02  39  1.7 0x09 0x82 id3699-093-1-19 3922 :.........<.........*.........>.........:.....1.11:..13589:::9754333232232222221 qa=+
 05tf03  42  1.7 0x09 0x81 id3698-093-1-18 3892 :.........<.........*.........>.........:.........:.1...23589:::8754333322222112 qa=+
 05tf04  38  1.7 0x09 0x80 id3697-093-1-17 3862 :.........<.........*.........>.........1.........1.11468:::9864433332232212212. qa=+
 05tf05  36  1.7 0x09 0x63 id3696-093-1-16 2992 :.........<.........*.........>.........:.........:13689::99754433323322222112.. qa=+
 05tf06  38  1.7 0x09 0x62 id3695-093-1-15 2962 :.........<.........*.........>.........:..1..1..1:..1579:::98643333232223211211 qa=+
 05tf07  41  2.2 0x09 0x61 id3694-093-1-14 2932 :.........<.........*.........>.........:.........:1.1124789::987533333322222112 qa=+
 05tf08  31  1.3 0x09 0x60 id3693-093-1-13 2902 :.........<.........*.........>.........1..1.113689::975433332323212.1112111.2.1 qa=+
 05tf09  30  1.7 0x09 0x43 id3692-093-1-12 2032 :.........<.........*.........>.........:.111.368:::98644333323323121.1122112111 qa=+
 05tf10  36  1.7 0x09 0x42 id3691-093-1-11 2002 :.........<.........*.........>.........:.......1.22579:::9865333322232322122112 qa=+
 05tf11  31  1.7 0x09 0x41 id3690-093-1-10 1972 :.........<.........*.........>.........:.....2479:::987443433332222221121.1.11. qa=+
 05tf12  34  1.7 0x09 0x40 id3689-093-1-09 1942 :.........<.........*.........>.........:...1.1..2589:::975333322322221212122121 qa=+
 05tf13  29  1.7 0x09 0x23 id3688-093-1-08 1072 :.........<.........*.........>.........11.11478:::9864333333222223222:1...1111. qa=+
 05tf14  28  1.3 0x09 0x22 id3687-093-1-07 1042 :.........<.........*.........>.......1.:.14689::98643333333221312.211212111.11. qa=+
 05tf15  30  1.7 0x09 0x21 id3686-093-1-06 1012 :.........<.........*.........>.........:.1..2468:::985433232222122112:21112.111 qa=+
 05tf16  24  1.7 0x09 0x20 id3685-093-1-05  982 :.........<.........*.........>....11..14689::985433223322121222111..112111..... qa=+
 05tf17  39  1.7 0x09 0x03 id3684-093-1-04  112 :.........<.........*.........>.........:.........:..12479:::9754333132222222221 qa=+
 05tf18  35  1.7 0x09 0x02 id3683-093-1-03   82 :.........<.........*.........>.........:......11.2479:::87433333333222121121.21 qa=+
 05tf19  33  1.7 0x09 0x01 id3682-093-1-02   52 :.........<.........*.........>.........:.....1112689::9854333332222221121111221 qa=+
 05tf20  42  1.3 0x09 0x00 id3681-093-1-01   22 :.........<.........*.........>.........:.........:...1112589::98644333333222122 qa=+
 05tf21  22  1.3 0x18 0x1c id0901-023-2-01  849 :.........<.........*.........>........48:::85434333221322112121.111.2:11...1... qa=+
 05tf22  25  1.3 0x18 0x1d id0902-023-2-02  879 :.........<.........*.........>.........:.369::96434222332321222222111:211.1.... qa=+
 05tf23  20  0.9 0x18 0x1e id0903-023-2-03  909 :.........<.........*.........>......47:a:86433333223122211112111.11111.1..1.11. qa=+
 05tf24  22  1.7 0x18 0x1f id0904-023-2-04  939 :.........<.........*.........>.......158:::8543333232222222112.11.1.1111.11...1 qa=+
 05tf25  27  1.7 0x18 0x3c id0905-023-2-05 1809 :.........<.........*.........>.........:..468:::8543333222222222222212211.....1 qa=+
 05tf26  28  1.3 0x18 0x3d id0906-023-2-06 1839 :.........<.........*.........>.........:..1479::97443333232222222211211..21111. qa=+
 05tf27  34  1.3 0x18 0x3e id0907-023-2-07 1869 :.........<.........*.........>.........:.........479::98644333222221321.2211111 qa=+
 05tf28  38  1.7 0x18 0x3f id0908-023-2-08 1899 :.........<.........*.........>.........:.........:..2479:::974333332232222112.1 qa=+
 05tf29  33  1.7 0x18 0x5c id0909-023-2-09 2769 :.........<.........*.........>.........:........368:::97443433322222221.22.1.11 qa=+
 05tf30  32  1.7 0x18 0x5d id0910-023-2-10 2799 :.........<.........*.........>.........:.....1.379:::9743433232332121213.2111.. qa=+
 05tf31  33  1.7 0x18 0x5e id0911-023-2-11 2829 :.........<.........*.........>.........:........479:::9853333333221212222.111.1 qa=+
 05tf32  37  1.7 0x18 0x5f id0912-023-2-12 2859 :.........<.........*.........>.........:.........:13579:::975333332322222121212 qa=+
 05tf33  30  1.3 0x18 0x7c id0913-023-2-13 3729 :.........<.........*.........>.........:.....148:::9644333322323222.11122121... qa=+
 05tf34  28  1.3 0x18 0x7d id0914-023-2-14 3759 :.........<.........*.........>.........:...2579::86444333322222222222111.12111. qa=+
 05tf35  28  1.7 0x18 0x7e id0915-023-2-15 3789 :.........<.........*.........>.........:...479:::86433333323232222221212.12121. qa=+
 05tf36  31  1.7 0x18 0x7f id0916-023-2-16 3819 :.........<.........*.........>.........:.....1479:::974....:.........:......... qa=+
 05tf37  27  1.3 0x18 0x9c id0917-023-2-17 4689 :.........<.........*.........>.........:..2689::975333332333222222212221.12.11. qa=+
 05tf38  28  1.3 0x18 0x9d id0918-023-2-18 4719 :.........<.........*.........>.........:..2579::9754433323212322.2221112..1..2. qa=+
 05tf39  23  1.7 0x18 0x9e id0919-023-2-19 4749 :.........<.........*.........>........368:::97533333232122112122212.11.1.1..... qa=+
 05tf40  26  1.7 0x18 0x9f id0920-023-2-20 4779 :.........<.........*.........>.........12579:::97533323322223.21122121..2....1. qa=+
 05tg01  32  1.7 0x09 0x87 id3680-092-2-20 4072 :.........<.........*.........>.........:.....11479:::864333323232122211.1.1..1. qa=+
 05tg02  33  1.7 0x09 0x86 id3679-092-2-19 4042 :.........<.........*.........>.........:.....112579:::86434333322222121121.2... qa=+
 05tg03  32  1.7 0x09 0x85 id3678-092-2-18 4012 :.........<.........*.........>.........:...11113689::9864434333221211121112211. qa=+
 05tg04  40  2.2 0x09 0x84 id3677-092-2-17 3982 :.........<.........*.........>.........:.........1.1.35799:::975443323333322221 qa=+
 05tg05  34  1.7 0x09 0x67 id3676-092-2-16 3112 :.........<.........*.........>.........:.1.11..11368:::97543332332223222121..1. qa=+
 05tg06  31  1.7 0x09 0x66 id3675-092-2-15 3082 :.........<.........*.........>.........:..11.14789::98643333333321222:21111.121 qa=+
 05tg07  33  1.7 0x09 0x65 id3674-092-2-14 3052 :.........<.........*.........>.........:..1..1.2479:::97433333332122221221.111. qa=+
 05tg08  36  1.7 0x09 0x64 id3673-092-2-13 3022 :.........<.........*.........>.........:.......1.:3689::9875432422222122.221111 qa=+
 05tg09  29  1.3 0x09 0x47 id3672-092-2-12 2152 :.........<.........*.........>.........:...2479:::86543332332222222121111211.11 qa=+
 05tg10  30  1.7 0x09 0x46 id3671-092-2-11 2122 :.........<.........*.........>........11...12479:::986433333232111221112..11..1 qa=+
 05tg11  31  1.7 0x09 0x45 id3670-092-2-10 2092 :.........<.........*.........>.......1.1....13689:::976433333122213212.1111.111 qa=+
 05tg12  29  1.7 0x09 0x44 id3669-092-2-09 2062 :.........<.........*.........>........1:..123689::9875433323322312111112.1121.2 qa=+
 05tg13  29  1.7 0x09 0x27 id3668-092-2-08 1192 :.........<.........*.........>......1..:1..2378:::98543332332222222.211211.11.1 qa=+
 05tg14  28  1.3 0x09 0x26 id3667-092-2-07 1162 :.........<.........*.........>......11.:11.4789::98653432333322222221:22.1..... qa=+
 05tg15  30  1.7 0x09 0x25 id3666-092-2-06 1132 :.........<.........*.........>.........:.1..3579:::9754333333322212.112221..11. qa=+
 05tg16  31  1.7 0x09 0x24 id3665-092-2-05 1102 :.........<.........*.........>.........:..1113689:::9864333333221322221..111.1. qa=+
 05tg17  34  1.7 0x09 0x07 id3664-092-2-04  232 :.........<.........*.........>.........:.....1..1368:::864443332222222222111.11 qa=+
 05tg18  30  1.7 0x09 0x06 id3663-092-2-03  202 :.........<.........*.........>.........:...13689::9864343322323222222:211211111 qa=+
 05tg19  32  1.7 0x09 0x05 id3662-092-2-02  172 :.........<.........*.........>.........:1..1...368:::9754333333223222212221..11 qa=+
 05tg20  41  1.7 0x09 0x04 id3661-092-2-01  142 :.........<.........*.........>.........:.........:....23689:::87443333323222221 qa=+
 05tg21  28  1.3 0x18 0x18 id0921-024-1-01  729 :.........<.........*.........>........1:..13579::975423332222212121212121.1112. qa=+
 05tg22  20  1.7 0x18 0x19 id0922-024-1-02  759 :.........<.........*.........>......479:::863323332232312222211.221..:1.....11. qa=+
 05tg23  23  1.3 0x18 0x1a id0923-024-1-03  789 :.........<.........*.........>........1589::975433223223222111221.1211.......1. qa=+
 05tg24  25  1.3 0x18 0x1b id0924-024-1-04  819 :.........<.........*.........>.........:379::9754333323322222221222112...1..11. qa=+
 05tg25  24  1.7 0x18 0x38 id0925-024-1-05 1689 :.........<.........*.........>.........479:::853333333332222122221211:2.....1.. qa=+
 05tg26  31  1.7 0x18 0x39 id0926-024-1-06 1719 :.........<.........*.........>.........:......479:::8643433222231312222.11111.1 qa=+
 05tg27  36  1.3 0x18 0x3a id0927-024-1-07 1749 :.........<.........*.........>.........:.........:..589::97433233332232222.2211 qa=+
 05tg28  38  1.3 0x18 0x3b id0928-024-1-08 1779 :.........<.........*.........>.........:.........:..14689::98643323322322221211 qa=+
 05tg29  31  1.7 0x18 0x58 id0929-024-1-09 2649 :.........<.........*.........>.........:.....1479:::975443323233322211.11.2.111 qa=+
 05tg30  33  1.7 0x18 0x59 id0930-024-1-10 2679 :.........<.........*.........>.........:......11479:::975333322332222222111211. qa=+
 05tg31  32  1.7 0x18 0x5a id0931-024-1-11 2709 :.........<.........*.........>.........:......2579:::97533332322222222221111.11 qa=+
 05tg32  34  1.7 0x18 0x5b id0932-024-1-12 2739 :.........<.........*.........>.........:.......1.478:::97544333233222222111211. qa=+
 05tg33  27  1.7 0x18 0x78 id0933-024-1-13 3609 :.........<.........*.........>.........:..479:::863........:.........:......... qa=+
 05tg34  28  1.3 0x18 0x79 id0934-024-1-14 3639 :.........<.........*.........>.........:....589::97534431332222122111121.22111. qa=+
 05tg35  32  1.3 0x18 0x7a id0935-024-1-15 3669 :.........<.........*.........>.........:.......579::98543333323322222:21111112. qa=+
 05tg36  32  1.7 0x18 0x7b id0936-024-1-16 3699 :.........<.........*.........>.........:.......479:::86333332323321122211211211 qa=+
 05tg37  28  1.3 0x18 0x98 id0937-024-1-17 4569 :.........<.........*.........>.........:..2589::986433333333221222222212111.1.. qa=+
 05tg38  28  1.3 0x18 0x99 id0938-024-1-18 4599 :.........<.........*.........>.........:...2589::97543433323322222122:12111.111 qa=+
 05tg39  30  1.7 0x18 0x9a id0939-024-1-19 4629 :.........<.........*.........>.........:.....479:::86433333322232221111.1....1. qa=+
 05tg40  30  1.7 0x18 0x9b id0940-024-1-20 4659 :.........<.........*.........>.........:....1469:::9643332222212211121.211212.1 qa=+
 05th01  31  1.7 0x09 0x8b id3660-092-1-20 4192 :.........<.........*.........>.......1.:11.112579:::98864333322321211111.1..1.. qa=+
 05th02  31  2.2 0x09 0x8a id3659-092-1-19 4162 :.........<.........*.........>.........:...11.3689::998764333332222111.1.1.1.1. qa=+
 05th03  30  2.2 0x09 0x89 id3658-092-1-18 4132 :.........<.........*.........>.........:.11.14689::99887543233222222211.1212.11 qa=+
 05th04  31  2.2 0x09 0x88 id3657-092-1-17 4102 :.........<.........*.........>.........:...11.4689::99887533333332313211111.111 qa=+
 05th05  36  1.3 0x09 0x6b id3656-092-1-16 3232 :.........<.........*.........>.........:........1:.3589::975443332222222222111. qa=+
 05th06  43  1.7 0x09 0x6a id3655-092-1-15 3202 :.........<.........*.........>.........:.........:.......2579:::875433233322322 qa=+
 05th07  38  1.7 0x09 0x69 id3654-092-1-14 3172 :.........<.........*.........>.........:.........:..2369:::97544333323232222121 qa=+
 05th08  43  1.7 0x09 0x68 id3653-092-1-13 3142 :.........<.........*.........>.........:.........:.......3689:::98631:......... qa=+
 05th09  26  1.7 0x09 0x4b id3652-092-1-12 2272 :.........<.........*.........>........111368:::974443333232322212211121121111.1 qa=+
 05th10  30  1.3 0x09 0x4a id3651-092-1-11 2242 :.........<.........*.........>.........:.1.123589::98544333332232212211.11.1..1 qa=+
 05th11  26  1.7 0x09 0x49 id3650-092-1-10 2212 :.........<.........*.........>..1.1...21.2689::9864333332223322222.111.1111.... qa=+
 05th12  33  1.7 0x09 0x48 id3649-092-1-09 2182 :.........<.........*.........>.........:.......1468:::985433322222212212.1.12.2 qa=+
 05th13  27  1.7 0x09 0x2b id3648-092-1-08 1312 :.........<.........*.........>........1:11368:::9753333332222222221.1111111.11. qa=+
 05th14  22  1.7 0x09 0x2a id3647-092-1-07 1282 :.........<.........*.........>.111113579:::86433332322332222121121211:1....1... qa=+
 05th15  31  1.7 0x09 0x29 id3646-092-1-06 1252 :.........<.........*.........>.........:....12379:::864433332222212.2:2.2112.11 qa=+
 05th16  31  1.7 0x09 0x28 id3645-092-1-05 1222 :.........<.........*.........>.........:...1113789::97544223332322222:111111111 qa=+
 05th17  30  1.7 0x09 0x0b id3644-092-1-04  352 :.........<.........*.........>.....1...:..2.1369:::9653322223322211222211..11.1 qa=+
 05th18  25  1.7 0x09 0x0a id3643-092-1-03  322 :.........<.........*.........>...1....12579:::87443333223222211.1222111.12.1..1 qa=+
 05th19  32  1.7 0x09 0x09 id3642-092-1-02  292 :.........<.........*.........>.........:......2369:::865433332332221222212211.2 qa=+
 05th20  30  1.7 0x09 0x08 id3641-092-1-01  262 :.........<.........*.........>.........:.....468:::98633333332232222112.1..2111 qa=+
 05th21  21  1.7 0x18 0x14 id0941-024-2-01  609 :.........<.........*.........>......148:::9644333322221222222221.12.11.111.11.. qa=+
 05th22  15  1.3 0x18 0x15 id0942-024-2-02  639 :.........<.........*.........>268:::85434332222212222111211:11111.111:1...11... qa=+
 05th23  22  1.3 0x18 0x16 id0943-024-2-03  669 :.........<.........*.........>.......369::9753443323312231122.1112.11121.2.1..1 qa=+
 05th24  23  1.3 0x18 0x17 id0944-024-2-04  699 :.........<.........*.........>........1479::975433333332223112211121111211..1.. qa=+
 05th25  25  1.7 0x18 0x34 id0945-024-2-05 1569 :.........<.........*.........>........1:479:::974343232322222112111222..2..11.. qa=+
 05th26  26  1.7 0x18 0x35 id0946-024-2-06 1599 :.........<.........*.........>.........:.158:::85434333333221111112211112.11.11 qa=+
 05th27  27  1.3 0x18 0x36 id0947-024-2-07 1629 :.........<.........*.........>.........:.1479::97533333322222212211111.1111.111 qa=+
 05th28  22  1.7 0x18 0x37 id0948-024-2-08 1659 :.........<.........*.........>.......258:::9744332332332222221.212111:..1..1.1. qa=+
 05th29  34  1.7 0x18 0x54 id0949-024-2-09 2529 :.........<.........*.........>.........:.......13689::9864433323331122121222121 qa=+
 05th30  32  1.7 0x18 0x55 id0950-024-2-10 2559 :.........<.........*.........>.........:.......358:::97433233332222222221111211 qa=+
 05th31  35  1.7 0x18 0x56 id0951-024-2-11 2589 :.........<.........*.........>.........:.........:369:::864333322322132222211.1 qa=+
 05th32  30  1.7 0x18 0x57 id0952-024-2-12 2619 :.........<.........*.........>.........:.....368:::97533333223212211112112...11 qa=+
 05th33  37  1.7 0x18 0x74 id0953-024-2-13 3489 :.........<.........*.........>.........:.........:..168:::975444433323323221112 qa=+
 05th34  33  1.3 0x18 0x75 id0954-024-2-14 3519 :.........<.........*.........>.........:.......1269:::85433233221221.2111..2..1 qa=+
 05th35  34  1.3 0x18 0x76 id0955-024-2-15 3549 :.........<.........*.........>.........:.........1479::96443333322123:222212112 qa=+
 05th36  32  1.7 0x18 0x77 id0956-024-2-16 3579 :.........<.........*.........>.........:.......479:::97533333332222112122111211 qa=+
 05th37  33  1.7 0x18 0x94 id0957-024-2-17 4449 :.........<.........*.........>.........:.......2579:::9744423222223332122111111 qa=+
 05th38  28  1.3 0x18 0x95 id0958-024-2-18 4479 :.........<.........*.........>.........:...2589::975433232323222222221221.1.1.1 qa=+
 05th39  27  1.7 0x18 0x96 id0959-024-2-19 4509 :.........<.........*.........>.........:.1579:::8643332332222222221221111..1.1. qa=+
 05th40  28  1.7 0x18 0x97 id0960-024-2-20 4539 :.........<.........*.........>.........:..2579:::9753333222221221222121.1112.1. qa=+
 05ti01  33  1.3 0x09 0x8f id3640-091-2-20 4312 :.........<.........*.........>.........:..1.1.12579::98644323222221211122111111 qa=+
 05ti02  35  1.3 0x09 0x8e id3639-091-2-19 4282 :.........<.........*.........>.........:......1..13589::97543332233322.21121211 qa=+
 05ti03  39  1.7 0x09 0x8d id3638-091-2-18 4252 :.........<.........*.........>.........:.....1.1.:...1479:::9754333323222212222 qa=+
 05ti04  33  1.7 0x09 0x8c id3637-091-2-17 4222 :.........<.........*.........>.........:.....1.3689::997533333332231121212..1.1 qa=+
 05ti05  29  1.7 0x09 0x6f id3636-091-2-16 3352 :.........<.........*.........>......1..:..13369:::87543333232322122212221.1...2 qa=+
 05ti06  30  1.7 0x09 0x6e id3635-091-2-15 3322 :.........<.........*.........>.........:...21368:::9865443322223221111211.121.1 qa=+
 05ti07  39  1.7 0x09 0x6d id3634-091-2-14 3292 :.........<.........*.........>.........:....1...111.13689:::9765433333322211221 qa=+
 05ti08  38  2.2 0x09 0x6c id3633-091-2-13 3262 :.........<.........*.........>.........:.........:113579:::98765433332322222322 qa=+
 05ti09  26  1.7 0x09 0x4f id3632-091-2-12 2392 :.........<.........*.........>........113689::9864433333322132221212.1.1211111. qa=+
 05ti10  35  1.7 0x09 0x4e id3631-091-2-11 2362 :.........<.........*.........>.........:.........2479:::97543333322232212211111 qa=+
 05ti11  28  1.3 0x09 0x4d id3630-091-2-10 2332 :.........<.........*.........>..1..1...:1..2589::986433333223232222211211..1111 qa=+
 05ti12  32  1.7 0x09 0x4c id3629-091-2-09 2302 :.........<.........*.........>.........:.....12579:::8743333332322.2212122.2111 qa=+
 05ti13  25  1.7 0x09 0x2f id3628-091-2-08 1432 :.........<.........*.........>....11...2589:::974333232312221.2..1111111..1...1 qa=+
 05ti14  25  1.3 0x09 0x2e id3627-091-2-07 1402 :.........<.........*.........>...11.1112579::9864432323323112122211212..11..... qa=+
 05ti15  20  1.7 0x09 0x2d id3626-091-2-06 1372 :.........<.........*.........>...12479:::864343233322223222121.2.212.1..1111..1 qa=+
 05ti16  25  1.7 0x09 0x2c id3625-091-2-05 1342 :.........<.........*.........>1.......13689::9875443323232222221.21111..1.1...1 qa=+
 05ti17  35  1.7 0x09 0x0f id3624-091-2-04  472 :.........<.........*.........>.........:...1.....2368:::974443333323222.2211112 qa=+
 05ti18  29  1.3 0x09 0x0e id3623-091-2-03  442 :.........<.........*.........>.........:.1.12589::9754333323222212221132211111. qa=+
 05ti19  36  1.3 0x09 0x0d id3622-091-2-02  412 :.........<.........*.........>.........:........111479:::8644333332322221222222 qa=+
 05ti20  34  1.3 0x09 0x0c id3621-091-2-01  382 :.........<.........*.........>.........:.....1..12589::986433333232212222111112 qa=+
