#L2-ped algorithm finishRun(7075009)
#L2H10,6,total event counter; x=cases,15014,15014,15014,0,0,0,
#L2ped  CPU/eve MPV 129 kTicks,  FWHM=5, seen eve=15014
# L2ped-Adc spectra, run=7075009, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 07tc10  20  1.3 0x07 0x46 id3351-084-2-11 2124 :.........<.........*.........>.....368998641.....:.........:.........:......... qa=+
 07tc11  24  1.7 0x07 0x45 id3350-084-2-10 2094 :.........<.........*.........>.........146899852.:.........:.........:......... qa=+
 07tc12  16  1.7 0x07 0x44 id3349-084-2-09 2064 :.........<.........*.........>.257999752.........:.........:.........:......... qa=+
 07tc13  23  1.3 0x07 0x27 id3348-084-2-08 1194 :.........<.........*.........>.........37899851..:.........:.........:......... qa=+
 07tc14  19  1.7 0x07 0x26 id3347-084-2-07 1164 :.........<.........*.........>.....47899753......:.........:.........:......... qa=+
 07tc15  19  1.7 0x07 0x25 id3346-084-2-06 1134 :.........<.........*.........>....257999741......:.........:.........:......... qa=+
 07tc16  24  1.7 0x07 0x24 id3345-084-2-05 1104 :.........<.........*.........>.........258998752.:.........:.........:......... qa=+
 07tc17  10  1.3 0x07 0x07 id3344-084-2-04  234 :.........<.........*......3699861......:.........:.........:.........:......... qa=+
 07tc18  24  1.7 0x07 0x06 id3343-084-2-03  204 :.........<.........*.........>.........:57999753.:.........:.........:......... qa=+
 07tc19  17  1.3 0x07 0x05 id3342-084-2-02  174 :.........<.........*.........>..147999741........:.........:.........:......... qa=+
 07tc20  22  1.7 0x07 0x04 id3341-084-2-01  144 :.........<.........*.........>.......147899863...:.........:.........:......... qa=+
 07tc21  28  1.3 0x16 0x18 id1241-032-1-01  731 :.........<.........*.........>.........:...357899753.......:.........:......... qa=+
 07tc22  31  1.7 0x16 0x19 id1242-032-1-02  761 :.........<.........*.........>.........:.....13689998641...:.........:......... qa=+
 07tc23  36  1.7 0x16 0x1a id1243-032-1-03  791 :.........<.........*.........>.........:.........:.2578998741........:......... qa=+
 07tc24  35  1.7 0x16 0x1b id1244-032-1-04  821 :.........<.........*.........>.........:.........2478999753:.........:......... qa=+
 07tc25  37  1.7 0x16 0x38 id1245-032-1-05 1691 :.........<.........*.........>.........:.........:.1257899864........:......... qa=+
 07tc26  39  1.7 0x16 0x39 id1246-032-1-06 1721 :.........<.........*.........>.........:.........:...1267999863......:......... qa=+
 07tc27  37  1.7 0x16 0x3a id1247-032-1-07 1751 :.........<.........*.........>.........:.........:...57999863........:......... qa=+
 07tc28  37  1.7 0x16 0x3b id1248-032-1-08 1781 :.........<.........*.........>.........:.........:..257999852........:......... qa=+
 07tc29  36  1.3 0x16 0x58 id1249-032-1-09 2651 :.........<.........*.........>.........:.........:.157899863.........:......... qa=+
 07tc30  30  1.7 0x16 0x59 id1250-032-1-10 2681 :.........<.........*.........>.........:.....257999863.....:.........:......... qa=+
 07tc31  29  1.3 0x16 0x5a id1251-032-1-11 2711 :.........<.........*.........>.........:....136899864......:.........:......... qa=+
 07tc32  34  1.7 0x16 0x5b id1252-032-1-12 2741 :.........<.........*.........>.........:........1368999741.:.........:......... qa=+
 07tc33  32  1.7 0x16 0x78 id1253-032-1-13 3611 :.........<.........*.........>.........:.....13578998752...:.........:......... qa=+
 07tc34  31  1.7 0x16 0x79 id1254-032-1-14 3641 :.........<.........*.........>.........:......257999863....:.........:......... qa=+
 07tc35  33  1.7 0x16 0x7a id1255-032-1-15 3671 :.........<.........*.........>.........:.........57899852..:.........:......... qa=+
 07tc36  33  1.7 0x16 0x7b id1256-032-1-16 3701 :.........<.........*.........>.........:........368999752..:.........:......... qa=+
 07tc37  34  1.7 0x16 0x98 id1257-032-1-17 4571 :.........<.........*.........>.........:.........36899974..:.........:......... qa=+
 07tc38  19  1.7 0x17 0x81 id1258-032-1-18 3880 :.........<.........*.........>....2578998631.....:.........:.........:......... qa=+
 07tc39  21  1.3 0x17 0x82 id1259-032-1-19 3910 :.........<.........*.........>.......468998752...:.........:.........:......... qa=+
 07tc40  17  1.3 0x17 0x87 id1260-032-1-20 4060 :.........<.........*.........>..26899874.........:.........:.........:......... qa=+
 07td01  32  1.3 0x07 0x8b id3340-084-1-20 4194 :.........<.........*.........>.........:.......25899862....:.........:......... qa=+
 07td02  31  1.3 0x07 0x8a id3339-084-1-19 4164 :.........<.........*.........>.........:......25899863.....:.........:......... qa=+
 07td03  32  1.3 0x07 0x89 id3338-084-1-18 4134 :.........<.........*.........>.........:.......36899874....:.........:......... qa=+
 07td04  15  1.3 0x07 0x88 id3337-084-1-17 4104 :.........<.........*.........>15899861.:.........:.........:.........:......... qa=+
 07td05  28  1.3 0x07 0x6b id3336-084-1-16 3234 :.........<.........*.........>.........:...15899862........:.........:......... qa=+
 07td06  12  1.3 0x07 0x6a id3335-084-1-15 3204 :.........<.........*.......46899863....:.........:.........:.........:......... qa=+
 07td07  16  1.7 0x07 0x69 id3334-084-1-14 3174 :.........<.........*.........>.15799974:.........:.........:.........:......... qa=+
 07td08   0  0.9 0x07 0x68 id3333-084-1-13 3144 :.........<.........:.........>.........:.........:.........:.........:......... qa=0
 07td09  21  1.7 0x07 0x4b id3332-084-1-12 2274 :.........<.........*.........>.......47999752....:.........:.........:......... qa=+
 07td10  21  1.7 0x07 0x4a id3331-084-1-11 2244 :.........<.........*.........>......368998753....:.........:.........:......... qa=+
 07td11  17  1.3 0x07 0x49 id3330-084-1-10 2214 :.........<.........*.........>..25899864.........:.........:.........:......... qa=+
 07td12  27  1.7 0x07 0x48 id3329-084-1-09 2184 :.........<.........*.........>.........:..368999741........:.........:......... qa=+
 07td13  18  1.3 0x07 0x2b id3328-084-1-08 1314 :.........<.........*.........>...11689973........:.........:.........:......... qa=+
 07td14  18  1.3 0x07 0x2a id3327-084-1-07 1284 :.........<.........*.........>...35899873........:.........:.........:......... qa=+
 07td15  18  1.7 0x07 0x29 id3326-084-1-06 1254 :.........<.........*.........>....47999742.......:.........:.........:......... qa=+
 07td16  18  1.7 0x07 0x28 id3325-084-1-05 1224 :.........<.........*.........>...268998741.......:.........:.........:......... qa=+
 07td17  25  1.3 0x07 0x0b id3324-084-1-04  354 :.........<.........*.........>.........:.3689974.:.........:.........:......... qa=+
 07td18  15  1.7 0x07 0x0a id3323-084-1-03  324 :.........<.........*.........>147999741:.........:.........:.........:......... qa=+
 07td19  35  1.7 0x07 0x09 id3322-084-1-02  294 :.........<.........*.........>.........:.........:147999752:.........:......... qa=+
 07td20  14  1.3 0x07 0x08 id3321-084-1-01  264 :.........<.........*.........>26899874.:.........:.........:.........:......... qa=+
 07td21  33  1.7 0x16 0x14 id1261-032-2-01  611 :.........<.........*.........>.........:........247999752..:.........:......... qa=+
 07td22  33  1.7 0x16 0x15 id1262-032-2-02  641 :.........<.........*.........>.........:.........47999751..:.........:......... qa=+
 07td23  27  1.7 0x16 0x16 id1263-032-2-03  671 :.........<.........*.........>.........:..368999751........:.........:......... qa=+
 07td24  26  1.3 0x16 0x17 id1264-032-2-04  701 :.........<.........*.........>.........:.1478998642........:.........:......... qa=+
 07td25  41  1.3 0x16 0x34 id1265-032-2-05 1571 :.........<.........*.........>.........:.........:......358998632....:......... qa=+
 07td26  37  1.7 0x16 0x35 id1266-032-2-06 1601 :.........<.........*.........>.........:.........:...47999751........:......... qa=+
 07td27  39  1.7 0x16 0x36 id1267-032-2-07 1631 :.........<.........*.........>.........:.........:....258999741......:......... qa=+
 07td28  36  1.3 0x16 0x37 id1268-032-2-08 1661 :.........<.........*.........>.........:.........:2468998752.........:......... qa=+
 07td29  33  1.7 0x16 0x54 id1269-032-2-09 2531 :.........<.........*.........>.........:........157999752..:.........:......... qa=+
 07td30  33  1.7 0x16 0x55 id1270-032-2-10 2561 :.........<.........*.........>.........:........368999752..:.........:......... qa=+
 07td31  33  1.3 0x16 0x56 id1271-032-2-11 2591 :.........<.........*.........>.........:.........36899863..:.........:......... qa=+
 07td32  32  1.7 0x16 0x57 id1272-032-2-12 2621 :.........<.........*.........>.........:.......157999752...:.........:......... qa=+
 07td33  35  1.7 0x16 0x74 id1273-032-2-13 3491 :.........<.........*.........>.........:.........:3579998631.........:......... qa=+
 07td34  34  1.7 0x16 0x75 id1274-032-2-14 3521 :.........<.........*.........>.........:.........36899874..:.........:......... qa=+
 07td35  34  1.7 0x16 0x76 id1275-032-2-15 3551 :.........<.........*.........>.........:.........157999852.:.........:......... qa=+
 07td36  36  1.7 0x16 0x77 id1276-032-2-16 3581 :.........<.........*.........>.........:.........:.257999753.........:......... qa=+
 07td37  35  1.7 0x16 0x94 id1277-032-2-17 4451 :.........<.........*.........>.........:.........:468998741:.........:......... qa=+
 07td38  32  1.3 0x16 0x95 id1278-032-2-18 4481 :.........<.........*.........>.........:......1468998741...:.........:......... qa=+
 07td39  31  1.3 0x16 0x96 id1279-032-2-19 4511 :.........<.........*.........>.........:......147899864....:.........:......... qa=+
 07td40  32  1.7 0x16 0x93 id1280-032-2-20 4421 :.........<.........*.........>.........:.......257999863...:.........:......... qa=+
 07te01  26  1.7 0x07 0x8f id3320-083-2-20 4314 :.........<.........*.........>.........:..4799974:.........:.........:......... qa=+
 07te02  26  1.3 0x07 0x8e id3319-083-2-19 4284 :.........<.........*.........>.........:..3689974:.........:.........:......... qa=+
 07te03  29  1.3 0x07 0x8d id3318-083-2-18 4254 :.........<.........*.........>.........:.....36899863......:.........:......... qa=+
 07te04  18  1.3 0x07 0x8c id3317-083-2-17 4224 :.........<.........*.........>....47899852.......:.........:.........:......... qa=+
 07te05  18  1.7 0x07 0x6f id3316-083-2-16 3354 :.........<.........*.........>...14799974........:.........:.........:......... qa=+
 07te06  24  1.3 0x07 0x6e id3315-083-2-15 3324 :.........<.........*.........>.........36899863..:.........:.........:......... qa=+
 07te07  20  1.3 0x07 0x6d id3314-083-2-14 3294 :.........<.........*.........>......26899864.....:.........:.........:......... qa=+
 07te08  18  1.7 0x07 0x6c id3313-083-2-13 3264 :.........<.........*.........>...157999741.......:.........:.........:......... qa=+
 07te09  33  1.3 0x07 0x4f id3312-083-2-12 2394 :.........<.........*.........>.........:.........46899861..:.........:......... qa=+
 07te10  20  1.3 0x07 0x4e id3311-083-2-11 2364 :.........<.........*.........>.....147999741.....:.........:.........:......... qa=+
 07te11  28  1.3 0x07 0x4d id3310-083-2-10 2334 :.........<.........*.........>.........:...26899863........:.........:......... qa=+
 07te12  20  1.3 0x07 0x4c id3309-083-2-09 2304 :.........<.........*.........>......36899862.....:.........:.........:......... qa=+
 07te13  19  1.3 0x07 0x2f id3308-083-2-08 1434 :.........<.........*.........>....15899852.......:.........:.........:......... qa=+
 07te14  17  1.3 0x07 0x2e id3307-083-2-07 1404 :.........<.........*.........>..15799863.........:.........:.........:......... qa=+
 07te15  15  1.7 0x07 0x2d id3306-083-2-06 1374 :.........<.........*.........>.47999742:.........:.........:.........:......... qa=+
 07te16  18  1.3 0x07 0x2c id3305-083-2-05 1344 :.........<.........*.........>...36899874........:.........:.........:......... qa=+
 07te17  24  1.3 0x07 0x0f id3304-083-2-04  474 :.........<.........*.........>.........:3689975..:.........:.........:......... qa=+
 07te18  21  1.3 0x07 0x0e id3303-083-2-03  444 :.........<.........*.........>.......36899863....:.........:.........:......... qa=+
 07te19  15  1.7 0x07 0x0d id3302-083-2-02  414 :.........<.........*.........>25799974.:.........:.........:.........:......... qa=+
 07te20  16  1.3 0x07 0x0c id3301-083-2-01  384 :.........<.........*.........>.268998741.........:.........:.........:......... qa=+
 07te21  31  1.7 0x16 0x10 id1281-033-1-01  491 :.........<.........*.........>.........:.....13688998752...:.........:......... qa=+
 07te22  28  1.3 0x16 0x11 id1282-033-1-02  521 :.........<.........*.........>.........:...3689987631......:.........:......... qa=+
 07te23  29  1.7 0x16 0x12 id1283-033-1-03  551 :.........<.........*.........>.........:....3578998752.....:.........:......... qa=+
 07te24  38  1.7 0x16 0x13 id1284-033-1-04  581 :.........<.........*.........>.........:.........:..14689998632......:......... qa=+
 07te25  41  1.7 0x16 0x30 id1285-033-1-05 1451 :.........<.........*.........>.........:.........:.....13689987521...:......... qa=+
 07te26  43  1.7 0x16 0x31 id1286-033-1-06 1481 :.........<.........*.........>.........:.........:.......24689997531.:......... qa=+
 07te27  37  1.7 0x16 0x32 id1287-033-1-07 1511 :.........<.........*.........>.........:.........:..468998752........:......... qa=+
 07te28  38  1.7 0x16 0x33 id1288-033-1-08 1541 :.........<.........*.........>.........:.........:..246899874........:......... qa=+
 07te29  31  1.7 0x16 0x50 id1289-033-1-09 2411 :.........<.........*.........>.........:......157999852....:.........:......... qa=+
 07te30  34  1.7 0x16 0x51 id1290-033-1-10 2441 :.........<.........*.........>.........:.......12578999853.:.........:......... qa=+
 07te31  29  1.3 0x16 0x52 id1291-033-1-11 2471 :.........<.........*.........>.........:.....368998641.....:.........:......... qa=+
 07te32  35  1.7 0x16 0x53 id1292-033-1-12 2501 :.........<.........*.........>.........:.........13578998631.........:......... qa=+
 07te33  30  1.3 0x16 0x70 id1293-033-1-13 3371 :.........<.........*.........>.........:......5789987531...:.........:......... qa=+
 07te34  32  1.7 0x16 0x71 id1294-033-1-14 3401 :.........<.........*.........>.........:......1368998752...:.........:......... qa=+
 07te35  35  1.3 0x16 0x72 id1295-033-1-15 3431 :.........<.........*.........>.........:.........:2578998641.........:......... qa=+
 07te36  32  1.7 0x16 0x73 id1296-033-1-16 3461 :.........<.........*.........>.........:.......2578998642..:.........:......... qa=+
 07te37  43  1.7 0x16 0x90 id1297-033-1-17 4331 :.........<.........*.........>.........:.........:.......14689987521.:......... qa=+
 07te38  37  1.7 0x16 0x91 id1298-033-1-18 4361 :.........<.........*.........>.........:.........:..4689998651.......:......... qa=+
 07te39  40  1.7 0x16 0x92 id1299-033-1-19 4391 :.........<.........*.........>.........:.........:.....368999864.....:......... qa=+
 07te40  29  1.7 0x16 0x97 id1300-033-1-20 4541 :.........<.........*.........>.........:....368999863.1....:.........:......... qa=+
 07tf01  23  1.7 0x07 0x93 id3300-083-1-20 4434 :.........<.........*.........>.........47999751..:.........:.........:......... qa=+
 07tf02  21  1.7 0x07 0x92 id3299-083-1-19 4404 :.........<.........*.........>......257999742....:.........:.........:......... qa=+
 07tf03  30  1.3 0x07 0x91 id3298-083-1-18 4374 :.........<.........*.........>.........:.....13689987511...:.........:......... qa=+
 07tf04  25  1.7 0x07 0x90 id3297-083-1-17 4344 :.........<.........*.........>.........:2579998521.........:.........:......... qa=+
 07tf05  20  1.3 0x07 0x73 id3296-083-1-16 3474 :.........<.........*.........>.....46899863......:.........:.........:......... qa=+
 07tf06  19  1.7 0x07 0x72 id3295-083-1-15 3444 :.........<.........*.........>...135899974.......:.........:.........:......... qa=+
 07tf07  17  1.3 0x07 0x71 id3294-083-1-14 3414 :.........<.........*.........>...46899852........:.........:.........:......... qa=+
 07tf08  18  1.3 0x07 0x70 id3293-083-1-13 3384 :.........<.........*.........>....4789985........:.........:.........:......... qa=+
 07tf09  17  1.7 0x07 0x53 id3292-083-1-12 2514 :.........<.........*.........>..25799975.........:.........:.........:......... qa=+
 07tf10  23  1.3 0x07 0x52 id3291-083-1-11 2484 :.........<.........*.........>.........47899862..:.........:.........:......... qa=+
 07tf11   0  0.9 0x07 0x51 id3290-083-1-10 2454 :.........<.........:.........>.........:.........:.........:.........:......... qa=0
 07tf12  19  1.7 0x07 0x50 id3289-083-1-09 2424 :.........<.........*.........>....157999752......:.........:.........:......... qa=+
 07tf13  23  1.3 0x07 0x33 id3288-083-1-08 1554 :.........<.........*.........>........36899863...:.........:.........:......... qa=+
 07tf14 279  1.7 0x07 0x32 id3287-083-1-07 1524 :.........<.........*.........>.........:.........:.........:.........:......... qa=+
 07tf15  18  1.7 0x07 0x31 id3286-083-1-06 1494 :.........<.........*.........>...25799974........:.........:.........:......... qa=+
 07tf16  21  1.3 0x07 0x30 id3285-083-1-05 1464 :.........<.........*.........>.....146899874.....:.........:.........:......... qa=+
 07tf17  31  1.7 0x07 0x13 id3284-083-1-04  594 :.........<.........*.........>.........:......157999863....:.........:......... qa=+
 07tf18  18  1.7 0x07 0x12 id3283-083-1-03  564 :.........<.........*.........>...36899974........:.........:.........:......... qa=+
 07tf19  19  1.3 0x07 0x11 id3282-083-1-02  534 :.........<.........*.........>....247899863......:.........:.........:......... qa=+
 07tf20  18  1.3 0x07 0x10 id3281-083-1-01  504 :.........<.........*.........>...268998741.......:.........:.........:......... qa=+
 07tf21  30  1.7 0x16 0x0c id1301-033-2-01  371 :.........<.........*.........>.........:....25789987531....:.........:......... qa=+
 07tf22  31  1.7 0x16 0x0d id1302-033-2-02  401 :.........<.........*.........>.........:.....2578998752....:.........:......... qa=+
 07tf23  32  1.7 0x16 0x0e id1303-033-2-03  431 :.........<.........*.........>.........:.......36799986521.:.........:......... qa=+
 07tf24  33  1.7 0x16 0x0f id1304-033-2-04  461 :.........<.........*.........>.........:........157899874..:.........:......... qa=+
 07tf25  32  1.3 0x16 0x2c id1305-033-2-05 1331 :.........<.........*.........>.........:......1468998742...:.........:......... qa=+
 07tf26  38  1.7 0x16 0x2d id1306-033-2-06 1361 :.........<.........*.........>.........:.........:..1468999752.......:......... qa=+
 07tf27  28  1.7 0x16 0x2e id1307-033-2-07 1391 :.........<.........*.........>.........:...257999852.......:.........:......... qa=+
 07tf28  33  1.3 0x16 0x2f id1308-033-2-08 1421 :.........<.........*.........>.........:.......147899864...:.........:......... qa=+
 07tf29  28  1.7 0x16 0x4c id1309-033-2-09 2291 :.........<.........*.........>.........:...2578998642......:.........:......... qa=+
 07tf30  28  1.3 0x16 0x4d id1310-033-2-10 2321 :.........<.........*.........>.........:..24789987531......:.........:......... qa=+
 07tf31  30  1.3 0x16 0x4e id1311-033-2-11 2351 :.........<.........*.........>.........:.....24789987522...:.........:......... qa=+
 07tf32  29  1.7 0x16 0x4f id1312-033-2-12 2381 :.........<.........*.........>.........:...13689987632.....:.........:......... qa=+
 07tf33  33  1.7 0x16 0x6c id1313-033-2-13 3251 :.........<.........*.........>.........:.........47999863..:.........:......... qa=+
 07tf34  30  1.3 0x16 0x6d id1314-033-2-14 3281 :.........<.........*.........>.........:......268998631....:.........:......... qa=+
 07tf35  35  1.3 0x16 0x6e id1315-033-2-15 3311 :.........<.........*.........>.........:.........:.268998631.........:......... qa=+
 07tf36  33  1.3 0x16 0x6f id1316-033-2-16 3341 :.........<.........*.........>.........:........368998742..:.........:......... qa=+
 07tf37  39  1.7 0x16 0x8c id1317-033-2-17 4211 :.........<.........*.........>.........:.........:....2579998741.....:......... qa=+
 07tf38  35  1.7 0x16 0x8d id1318-033-2-18 4241 :.........<.........*.........>.........:.........1367999753:.........:......... qa=+
 07tf39  30  1.3 0x16 0x8e id1319-033-2-19 4271 :.........<.........*.........>.........:.....1368998741....:.........:......... qa=+
 07tf40  30  1.3 0x16 0x8b id1320-033-2-20 4181 :.........<.........*.........>.........:.....258998741.....:.........:......... qa=+
 07tg01  20  1.3 0x07 0x97 id3280-082-2-20 4554 :.........<.........*.........>......4799873......:.........:.........:......... qa=+
 07tg02  20  1.3 0x07 0x96 id3279-082-2-19 4524 :.........<.........*.........>......26899851.....:.........:.........:......... qa=+
 07tg03  26  1.3 0x07 0x95 id3278-082-2-18 4494 :.........<.........*.........>.........:..37999741.........:.........:......... qa=+
 07tg04  27  1.3 0x07 0x94 id3277-082-2-17 4464 :.........<.........*.........>.........:...4799974.........:.........:......... qa=+
 07tg05  18  1.7 0x07 0x77 id3276-082-2-16 3594 :.........<.........*.........>...15799974........:.........:.........:......... qa=+
 07tg06   6  1.3 0x07 0x76 id3275-082-2-15 3564 :.........<.........*..15899862.........:.........:.........:.........:......... qa=+
 07tg07  16  1.7 0x07 0x75 id3274-082-2-14 3534 :.........<.........*.........>.14799975:.........:.........:.........:......... qa=+
 07tg08  21  1.3 0x07 0x74 id3273-082-2-13 3504 :.........<.........*.........>......14799863.....:.........:.........:......... qa=+
 07tg09  12  1.3 0x07 0x57 id3272-082-2-12 2634 :.........<.........*........15899863...:.........:.........:.........:......... qa=+
 07tg10  15  1.3 0x07 0x56 id3271-082-2-11 2604 :.........<.........*.........>257998731:.........:.........:.........:......... qa=+
 07tg11  20  1.3 0x07 0x55 id3270-082-2-10 2574 :.........<.........*.........>......2689974......:.........:.........:......... qa=+
 07tg12  13  1.3 0x07 0x54 id3269-082-2-09 2544 :.........<.........*........25899863...:.........:.........:.........:......... qa=+
 07tg13  28  1.3 0x07 0x37 id3268-082-2-08 1674 :.........<.........*.........>.........:....26899751.......:.........:......... qa=+
 07tg14  28  1.3 0x07 0x36 id3267-082-2-07 1644 :.........<.........*.........>.........:....36899862.......:.........:......... qa=+
 07tg15  27  1.3 0x07 0x35 id3266-082-2-06 1614 :.........<.........*.........>.........:..15899863.........:.........:......... qa=+
 07tg16  21  1.3 0x07 0x34 id3265-082-2-05 1584 :.........<.........*.........>......257998741....:.........:.........:......... qa=+
 07tg17  24  1.7 0x07 0x17 id3264-082-2-04  714 :.........<.........*.........>.........:47999741.:.........:.........:......... qa=+
 07tg18  22  1.3 0x07 0x16 id3263-082-2-03  684 :.........<.........*.........>........36899852...:.........:.........:......... qa=+
 07tg19  20  1.3 0x07 0x15 id3262-082-2-02  654 :.........<.........*.........>.......4899851.....:.........:.........:......... qa=+
 07tg20  14  1.7 0x07 0x14 id3261-082-2-01  624 :.........<.........*.........>47999751.:.........:.........:.........:......... qa=+
 07tg21  34  1.7 0x16 0x08 id1321-034-1-01  251 :.........<.........*.........>.........:........13578998642:.........:......... qa=+
 07tg22  27  1.3 0x16 0x09 id1322-034-1-02  281 :.........<.........*.........>.........:..147899864........:.........:......... qa=+
 07tg23  28  1.3 0x16 0x0a id1323-034-1-03  311 :.........<.........*.........>.........:...1578998641......:.........:......... qa=+
 07tg24  28  1.3 0x16 0x0b id1324-034-1-04  341 :.........<.........*.........>.........:..136899863........:.........:......... qa=+
 07tg25  41  1.7 0x16 0x28 id1325-034-1-05 1211 :.........<.........*.........>.........:.........:.....11578998743...:......... qa=+
 07tg26  33  1.3 0x16 0x29 id1326-034-1-06 1241 :.........<.........*.........>.........:.........378998641.:.........:......... qa=+
 07tg27  31  1.3 0x16 0x2a id1327-034-1-07 1271 :.........<.........*.........>.........:......46899874.....:.........:......... qa=+
 07tg28  35  1.7 0x16 0x2b id1328-034-1-08 1301 :.........<.........*.........>.........:.........:258999741:.........:......... qa=+
 07tg29  33  1.7 0x16 0x48 id1329-034-1-09 2171 :.........<.........*.........>.........:.......13689997521.:.........:......... qa=+
 07tg30  36  1.7 0x16 0x49 id1330-034-1-10 2201 :.........<.........*.........>.........:.........:1368998752.........:......... qa=+
 07tg31  29  1.7 0x16 0x4a id1331-034-1-11 2231 :.........<.........*.........>.........:....357999864......:.........:......... qa=+
 07tg32  30  1.7 0x16 0x4b id1332-034-1-12 2261 :.........<.........*.........>.........:.....35899975......:.........:......... qa=+
 07tg33  30  1.7 0x16 0x68 id1333-034-1-13 3131 :.........<.........*.........>.........:.....1478998631....:.........:......... qa=+
 07tg34  36  1.3 0x16 0x69 id1334-034-1-14 3161 :.........<.........*.........>.........:.........:..58998641.........:......... qa=+
 07tg35  33  1.3 0x16 0x6a id1335-034-1-15 3191 :.........<.........*.........>.........:........25899863...:.........:......... qa=+
 07tg36  27  1.7 0x16 0x6b id1336-034-1-16 3221 :.........<.........*.........>.........:..147999741........:.........:......... qa=+
 07tg37  36  1.7 0x16 0x88 id1337-034-1-17 4091 :.........<.........*.........>.........:.........:.3579998642........:......... qa=+
 07tg38  36  1.7 0x16 0x89 id1338-034-1-18 4121 :.........<.........*.........>.........:.........:.257899863.........:......... qa=+
 07tg39  33  1.3 0x16 0x8a id1339-034-1-19 4151 :.........<.........*.........>.........:........468998631..:.........:......... qa=+
 07tg40  34  1.7 0x16 0x8f id1340-034-1-20 4301 :.........<.........*.........>.........:.........468998752.:.........:......... qa=+
 07th01  28  1.3 0x07 0x9a id3260-082-1-20 4644 :.........<.........*.........>.........:...257899864.......:.........:......... qa=+
 07th02  28  1.3 0x07 0x9b id3259-082-1-19 4674 :.........<.........*.........>.........:...36899863........:.........:......... qa=+
 07th03  28  1.3 0x07 0x99 id3258-082-1-18 4614 :.........<.........*.........>.........:....4789974........:.........:......... qa=+
 07th04  29  1.7 0x07 0x98 id3257-082-1-17 4584 :.........<.........*.........>.........:...1357999742......:.........:......... qa=+
 07th05  25  1.7 0x07 0x7b id3256-082-1-16 3714 :.........<.........*.........>.........:.47999752:.........:.........:......... qa=+
 07th06  26  1.3 0x07 0x7a id3255-082-1-15 3684 :.........<.........*.........>.........:..26899851.........:.........:......... qa=+
 07th07  16  1.3 0x07 0x79 id3254-082-1-14 3654 :.........<.........*.........>..5899852:.........:.........:.........:......... qa=+
 07th08  16  1.3 0x07 0x78 id3253-082-1-13 3624 :.........<.........*.........>.15799863:.........:.........:.........:......... qa=+
 07th09  14  0.9 0x07 0x5b id3252-082-1-12 2754 :.........<.........*.........>3799962..:.........:.........:.........:......... qa=+
 07th10   9  1.3 0x07 0x5a id3251-082-1-11 2724 :.........<.........*.....36899861......:.........:.........:.........:......... qa=+
 07th11  22  1.3 0x07 0x59 id3250-082-1-10 2694 :.........<.........*.........>........2689974....:.........:.........:......... qa=+
 07th12  11  1.3 0x07 0x58 id3249-082-1-09 2664 :.........<.........*.......3799962.....:.........:.........:.........:......... qa=+
 07th13  27  1.7 0x07 0x3b id3248-082-1-08 1794 :.........<.........*.........>.........:..257999751........:.........:......... qa=+
 07th14  33  1.3 0x07 0x3a id3247-082-1-07 1764 :.........<.........*.........>.........:........1368998631.:.........:......... qa=+
 07th15  24  1.3 0x07 0x39 id3246-082-1-06 1734 :.........<.........*.........>.........357999741.:.........:.........:......... qa=+
 07th16  16  1.7 0x07 0x38 id3245-082-1-05 1704 :.........<.........*.........>.258999742.........:.........:.........:......... qa=+
 07th17  22  1.3 0x07 0x1b id3244-082-1-04  834 :.........<.........*.........>.......15899863....:.........:.........:......... qa=+
 07th18  21  1.3 0x07 0x1a id3243-082-1-03  804 :.........<.........*.........>.......36899852....:.........:.........:......... qa=+
 07th19  22  1.7 0x07 0x19 id3242-082-1-02  774 :.........<.........*.........>.......24799974....:.........:.........:......... qa=+
 07th20  24  1.7 0x07 0x18 id3241-082-1-01  744 :.........<.........*.........>.........:47999752.:.........:.........:......... qa=+
 07th21  36  1.3 0x16 0x04 id1341-034-2-01  131 :.........<.........*.........>.........:.........:3578998742.........:......... qa=+
 07th22  39  1.7 0x16 0x05 id1342-034-2-02  161 :.........<.........*.........>.........:.........:...1357999863......:......... qa=+
 07th23  33  1.7 0x16 0x06 id1343-034-2-03  191 :.........<.........*.........>.........:.......1468998753..:.........:......... qa=+
 07th24  26  1.3 0x16 0x07 id1344-034-2-04  221 :.........<.........*.........>.........:.25899873:.........:.........:......... qa=+
 07th25  35  1.7 0x16 0x24 id1345-034-2-05 1091 :.........<.........*.........>.........:.........14689987521.........:......... qa=+
 07th26  34  1.7 0x16 0x25 id1346-034-2-06 1121 :.........<.........*.........>.........:.........2578998641:.........:......... qa=+
 07th27  32  1.7 0x16 0x26 id1347-034-2-07 1151 :.........<.........*.........>.........:.......3678998742..:.........:......... qa=+
 07th28  37  1.7 0x16 0x27 id1348-034-2-08 1181 :.........<.........*.........>.........:.........:...47999863........:......... qa=+
 07th29  30  2.2 0x16 0x44 id1349-034-2-09 2051 :.........<.........*.........>.........:.....3578998752....:.........:......... qa=+
