#L2-ped run(7118002)
#L2H10,6,total event counter; x=cases,1629,1629,1629,0,0,0,
#L2ped  CPU/eve MPV 140 kTicks,  FWHM=3, seen eve=1629
# L2ped-Adc spectra, run=7118002, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 06tc16  26  1.3 0x09 0x3c id3545-089-2-05 1822 :.........<.........*.........>.........:1.1467752:.11......:...1.....:......... qa=+
 06tc17  39  1.7 0x09 0x1f id3544-089-2-04  952 :.........<.........*.........>.........:.........:....45677644.......:......... qa=+
 06tc18  38  1.3 0x09 0x1e id3543-089-2-03  922 :.........<.........*.........>.........:.........:...2467765111..1.1.:......... qa=+
 06tc19  29  1.7 0x09 0x1d id3542-089-2-02  892 :.........<.........*.........>.........:.....257765311....1:.........:1........ qa=+
 06tc20  38  1.7 0x09 0x1c id3541-089-2-01  862 :.........<.........*.........>.........:.........:....246776422......:......... qa=+
 06tc21  19  2.2 0x18 0x04 id1041-027-1-01  129 :.........<.........*.........>.....356776542.1.1.:.........:.1.......:......... qa=+
 06tc22  16  2.2 0x18 0x05 id1042-027-1-02  159 :.........<.........*.........>.135677653....11.11:1........:...1.....:......... qa=+
 06tc23  16  1.7 0x18 0x06 id1043-027-1-03  189 :.........<.........*.........>.35677653:..111...1:.........:.....1...:......... qa=+
 06tc24  21  1.7 0x18 0x07 id1044-027-1-04  219 :.........<.........*.........>......2456766411...:1........:.1.......:......... qa=+
 06tc25  32  2.2 0x18 0x24 id1045-027-1-05 1089 :.........<.........*.........>.........:......2456676531.1.1.1.....1.:......... qa=+
 06tc26  36  2.6 0x18 0x21 id1046-027-1-06  999 :.........<.........*.........>.........:.........13566666531.1.1..11.:......... qa=+
 06tc27  34  1.7 0x18 0x26 id1047-027-1-07 1149 :.........<.........*.........>.........:.......11356676643.:.1..11...:1.1...... qa=+
 06tc28  31  2.2 0x18 0x23 id1048-027-1-08 1059 :.........<.........*.........>.........:.....235667664211..:..1......:......... qa=+
 06tc29  31  2.2 0x18 0x40 id1049-027-1-09 1929 :.........<.........*.........>.........:.......3567765321..:..11..1..:....1.... qa=+
 06tc30  35  1.7 0x18 0x41 id1050-027-1-10 1959 :.........<.........*.........>.........:.........12466766421..11.1...:.......1. qa=+
 06tc31  30  1.7 0x18 0x42 id1051-027-1-11 1989 :.........<.........*.........>.........:......2567765311.2.:...1.....:......... qa=+
 06tc32  34  1.7 0x18 0x43 id1052-027-1-12 2019 :.........<.........*.........>.........:.........1356776421:.111.111.:.......1. qa=+
 06tc33  28  1.7 0x18 0x60 id1053-027-1-13 2889 :.........<.........*.........>.........:..12456766422...11.:.....1...:......... qa=+
 06tc34  28  1.3 0x18 0x61 id1054-027-1-14 2919 :.........<.........*.........>.........:...246776531..11...:..1....1.:......... qa=+
 06tc35  22  1.7 0x18 0x62 id1055-027-1-15 2949 :.........<.........*.........>........3567765221.:..1.111.1:.........:......... qa=+
 06tc36  31  1.7 0x18 0x63 id1056-027-1-16 2979 :.........<.........*.........>.........:....1.14567764211..:1.1......:......... qa=+
 06tc37  25  1.7 0x18 0x80 id1057-027-1-17 3849 :.........<.........*.........>.........:245676531:1111.1..1:.........:......... qa=+
 06tc38  22  1.7 0x18 0x81 id1058-027-1-18 3879 :.........<.........*.........>........256776532121.1111...1:.........:......... qa=+
 06tc39  28  1.3 0x18 0x82 id1059-027-1-19 3909 :.........<.........*.........>.........:....367765311.1....1..1......:1........ qa=+
 06tc40  32  1.7 0x18 0x83 id1060-027-1-20 3939 :.........<.........*.........>.........:........35776532.111.1...1.1.:......... qa=+
 06td01  30  1.3 0x08 0x83 id3540-089-1-20 3953 :.........<.........*.........>.........:.......46776412.1..:...1.....:1........ qa=+
 06td02  28  1.3 0x08 0x82 id3539-089-1-19 3923 :.........<.........*.........>.........:..1246776321.1.....:.........:......... qa=+
 06td03  36  1.3 0x08 0x81 id3538-089-1-18 3893 :.........<.........*.........>.........:.........:.235677642.11......:...1..... qa=+
 06td04  25  1.7 0x08 0x80 id3537-089-1-17 3863 :.........<.........*.........>.........:24577654.:.1..1....:.........:1.......1 qa=+
 06td05  32  1.7 0x08 0x63 id3536-089-1-16 2993 :.........<.........*.........>.........:.......135677531..1:.....111.:......... qa=+
 06td06  37  1.7 0x08 0x62 id3535-089-1-15 2963 :.........<.........*.........>.........:.........:.1246776542..1.....1......... qa=+
 06td07  28  1.7 0x08 0x61 id3534-089-1-14 2933 :.........<.........*.........>........1:..1345677643.....1.:...1....1:......... qa=+
 06td08  38  1.3 0x08 0x60 id3533-089-1-13 2903 :.........<.........*.........>.........:.........:..114677641..1111..:.......1. qa=+
 06td09  39  1.7 0x08 0x43 id3532-089-1-12 2033 :.........<.........*.........>.........:.........:.....3567764211..1.:......... qa=+
 06td10  28  1.7 0x08 0x42 id3531-089-1-11 2003 :.........<.........*.........>.........:...1356776532.1....:......1..:......... qa=+
 06td11  35  1.7 0x08 0x41 id3530-089-1-10 1973 :.........<.........*.........>.........:.........1.4567654111..21.1.1:......... qa=+
 06td12  31  1.7 0x08 0x40 id3529-089-1-09 1943 :.........<.........*.........>.........:.......46676643211.1.........:.....1... qa=+
 06td13  29  1.7 0x08 0x23 id3528-089-1-08 1073 :.........<.........*.........>.........:...12467765421...11:..1......:......... qa=+
 06td14  23  1.7 0x08 0x22 id3527-089-1-07 1043 :.........<.........*.........>.......12566766432.1.........:.........:......... qa=+
 06td15  26  1.7 0x08 0x21 id3526-089-1-06 1013 :.........<.........*.........>.........:1356676642.111....11........1:......... qa=+
 06td16  23  1.7 0x08 0x20 id3525-089-1-05  983 :.........<.........*.........>........2566765431.:1.111.1.1:.........:......... qa=+
 06td17  26  1.3 0x08 0x03 id3524-089-1-04  113 :.........<.........*.........>.........:.135677642.1.....1.:..1......:......... qa=+
 06td18  25  1.7 0x08 0x02 id3523-089-1-03   83 :.........<.........*.........>.........:246676532:.....1.1.1.........:......... qa=+
 06td19  28  1.3 0x08 0x01 id3522-089-1-02   53 :.........<.........*.........>.........:..225677642111.1...:1......1.:......... qa=+
 06td20  26  1.3 0x08 0x00 id3521-089-1-01   23 :.........<.........*.........>.........:.34677653:.111...1.:..11.....:......... qa=+
 06td21  26  1.7 0x17 0x18 id1061-027-2-01  730 :.........<.........*.........>.........:.2467765311.1....1.1....1...1:.1....... qa=+
 06td22  24  1.3 0x17 0x19 id1062-027-2-02  760 :.........<.........*.........>........1135677642.:12.1.1...:1....1...:......... qa=+
 06td23  31  1.7 0x17 0x1a id1063-027-2-03  790 :.........<.........*.........>.........:......2457765211.11:..1......1......... qa=+
 06td24  28  1.3 0x17 0x1b id1064-027-2-04  820 :.........<.........*.........>.........:...3467764211.1....:.........:......... qa=+
 06td25  19  1.7 0x17 0x3c id1065-027-2-05 1810 :.........<.........*.........>....235776531.1.11.1.........:.........:......... qa=+
 06td26  22  1.3 0x17 0x3d id1066-027-2-06 1840 :.........<.........*.........>.......146776421.1.:...11.11.:.........:......... qa=+
 06td27  22  2.2 0x17 0x3e id1067-027-2-07 1870 :.........<.........*.........>......12467765321..:.........1..1......:......... qa=+
 06td28  20  1.3 0x17 0x3f id1068-027-2-08 1900 :.........<.........*.........>....124667653..1.1.:.........:...1.....:....1.... qa=+
 06td29  18  1.3 0x17 0x5c id1069-027-2-09 2770 :.........<.........*.........>....14677631.......:1........:1........:......... qa=+
 06td30  22  1.7 0x17 0x5d id1070-027-2-10 2800 :.........<.........*.........>......224677652111.:1....1..1:..1......:......... qa=+
 06td31  23  1.3 0x17 0x5e id1071-027-2-11 2830 :.........<.........*.........>........135677642.1:.11.1....11.....1..:......... qa=+
 06td32  25  2.2 0x17 0x5f id1072-027-2-12 2860 :.........<.........*.........>.........24567765211.1.......:.........:......... qa=+
 06td33  25  1.7 0x17 0x7c id1073-027-2-13 3730 :.........<.........*.........>.........:1356775312.1...1...:.........:......... qa=+
 06td34  23  1.7 0x17 0x7d id1074-027-2-14 3760 :.........<.........*.........>.........35677531.11.1...1...:...1.....1......... qa=+
 06td35  25  1.7 0x17 0x7e id1075-027-2-15 3790 :.........<.........*.........>.........:2357765412.1..1...1:.1.......:......... qa=+
 06td36  22  1.7 0x17 0x7f id1076-027-2-16 3820 :.........<.........*.........>.......1256776321.1:2........1.........:......... qa=+
 06td37  27  1.7 0x17 0x9c id1077-027-2-17 4690 :.........<.........*.........>.........:1124567754211.1...1:.1.......:......... qa=+
 06td38  27  1.7 0x17 0x9d id1078-027-2-18 4720 :.........<.........*.........>.........:1235677653.1.1.....:.........:......... qa=+
 06td39  25  1.7 0x17 0x9e id1079-027-2-19 4750 :.........<.........*.........>.........2245677641:.11.1....:.....11..:......... qa=+
 06td40  25  2.2 0x17 0x9f id1080-027-2-20 4780 :.........<.........*.........>........1234666665321......1.:1........:......... qa=+
 06te01  34  1.3 0x08 0x87 id3520-088-2-20 4073 :.........<.........*.........>.........:.........:.4677631.11.......1:......... qa=+
 06te02  33  1.3 0x08 0x86 id3519-088-2-19 4043 :.........<.........*.........>.........:.........:46776321.:.....1..1:.1..1.... qa=+
 06te03  27  1.7 0x08 0x85 id3518-088-2-18 4013 :.........<.........*.........>.........:..146776531..11....:1..1.....:......... qa=+
 06te04  24  1.7 0x08 0x84 id3517-088-2-17 3983 :.........<.........*.........>.........14677653.11..1..1...:....1....:......... qa=+
 06te05  24  1.7 0x08 0x67 id3516-088-2-16 3113 :.........<.........*.........>.........2466765311:.....1.1.:...1.....:......... qa=+
 06te06   0  0.9 0x08 0x66 id3515-088-2-15 3083 :.........<.........8.........>.........:.........:.........:.........:......... qa=0
 06te07  27  2.2 0x08 0x65 id3514-088-2-14 3053 :.........<.........*.........>.........:.13567765321......1:.1.....1.:......... qa=+
 06te08  31  1.7 0x08 0x64 id3513-088-2-13 3023 :.........<.........*.........>.........:.....12356776521..1:.1...1.1.:......... qa=+
 06te09  19  1.7 0x08 0x47 id3512-088-2-12 2153 :.........<.........*.........>....14677643.1.....1.......1.:.........:......... qa=+
 06te10  32  1.3 0x08 0x46 id3511-088-2-11 2123 :.........<.........*.........>.........:.......14677653..1.:...1.....:.1....... qa=+
 06te11  35  1.7 0x08 0x45 id3510-088-2-10 2093 :.........<.........*.........>.........:.........:246776531:1.1......:..1...... qa=+
 06te12  33  1.7 0x08 0x44 id3509-088-2-09 2063 :.........<.........*.........>.........:.......1.3567765311:1.1..1...:......... qa=+
 06te13  21  1.7 0x08 0x27 id3508-088-2-08 1193 :.........<.........*.........>......246776531....:.........:.........:......... qa=+
 06te14  23  1.7 0x08 0x26 id3507-088-2-07 1163 :.........<.........*.........>.....1.12566765431.1.....1...:.........:......... qa=+
 06te15  25  1.7 0x08 0x25 id3506-088-2-06 1133 :.........<.........*.........>.........:1456766421.........1.........:......... qa=+
 06te16  25  1.7 0x08 0x24 id3505-088-2-05 1103 :.........<.........*.........>.........:2466766421..1.1....:.1.......:......... qa=+
 06te17  18  1.7 0x08 0x07 id3504-088-2-04  233 :.........<.........*.........>..24567765312.....1:.....1...:1.....1..:......... qa=+
 06te18  26  1.3 0x08 0x06 id3503-088-2-03  203 :.........<.........*.........>.........113567765311........:.........:......... qa=+
 06te19  23  1.7 0x08 0x05 id3502-088-2-02  173 :.........<.........*.........>.........456776421.:1.1.1....:..1.1....:......... qa=+
 06te20  25  2.2 0x08 0x04 id3501-088-2-01  143 :.........<.........*.........>.........135677653111........:.........:......... qa=+
 06te21  30  1.3 0x17 0x1c id1081-028-1-01  850 :.........<.........*.........>.........:......35676532111..:...1.....:......... qa=+
 06te22  27  1.3 0x17 0x1d id1082-028-1-02  880 :.........<.........*.........>.........:..135677541..211.1.:1...1....:......... qa=+
 06te23  25  1.7 0x17 0x1e id1083-028-1-03  910 :.........<.........*.........>.........1146776422:..1....1.:.........:......... qa=+
 06te24  23  1.3 0x17 0x1f id1084-028-1-04  940 :.........<.........*.........>........14677641..111........:.........:......... qa=+
 06te25  17  1.7 0x17 0x38 id1085-028-1-05 1690 :.........<.........*.........>.1356776421.11...1.:.....1...:.........:......... qa=+
 06te26  20  1.3 0x17 0x39 id1086-028-1-06 1720 :.........<.........*.........>.....145776531...1.:........1:.1.......:......... qa=+
 06te27  19  1.7 0x17 0x3a id1087-028-1-07 1750 :.........<.........*.........>....35677642......1:.........:.........:......... qa=+
 06te28  20  1.7 0x17 0x3b id1088-028-1-08 1780 :.........<.........*.........>.....245676642121.111.......1:.........:......... qa=+
 06te29  20  1.7 0x17 0x58 id1089-028-1-09 2650 :.........<.........*.........>......356776531111.:........1:....1....:......... qa=+
 06te30  19  1.7 0x17 0x59 id1090-028-1-10 2680 :.........<.........*.........>...1256776532..1.1.11..111...:.........:......... qa=+
 06te31  15  1.7 0x17 0x5a id1091-028-1-11 2710 :.........<.........*.........>2467765311.........:....1....1.........:......... qa=+
 06te32  18  1.7 0x17 0x5b id1092-028-1-12 2740 :.........<.........*.........>..135677653..11...1:1..1.1...:.....1...:......... qa=+
 06te33  21  1.7 0x17 0x78 id1093-028-1-13 3610 :.........<.........*.........>......245676642.11.:.11......:.........:1........ qa=+
 06te34  17  1.3 0x17 0x79 id1094-028-1-14 3640 :.........<.........*.........>...356776411.11....1.1..11...:.........:.......1. qa=+
 06te35  27  2.2 0x17 0x7a id1095-028-1-15 3670 :.........<.........*.........>.........:..356776432.1......:.....11..:.1....... qa=+
 06te36  19  1.7 0x17 0x7b id1096-028-1-16 3700 :.........<.........*.........>....23567754311..1.:.1.......:.........:......... qa=+
 06te37  24  2.2 0x17 0x98 id1097-028-1-17 4570 :.........<.........*.........>.........2456766532:1.1...111:.........:......... qa=+
 06te38  25  1.7 0x17 0x99 id1098-028-1-18 4600 :.........<.........*.........>........12245676531:.1....1..:.......1.:......... qa=+
 06te39  27  2.2 0x17 0x9a id1099-028-1-19 4630 :.........<.........*.........>.........:12356776531...11..1:.........:......... qa=+
 06te40  19  1.7 0x17 0x9b id1100-028-1-20 4660 :.........<.........*.........>..12356676552.1.1.1:.....1..1:.........:......... qa=+
 06tf01  18  1.7 0x08 0x8b id3500-088-1-20 4193 :.........<.........1.........>....2467752.1.111..:.........:.........:......... qa=+
 06tf02  26  1.3 0x08 0x8a id3499-088-1-19 4163 :.........<.........*.........>.........:..24677631...1.....:.........:......... qa=+
 06tf03  29  1.7 0x08 0x89 id3498-088-1-18 4133 :.........<.........*.........>.........:....135776532......:.11......:1........ qa=+
 06tf04  32  1.7 0x08 0x88 id3497-088-1-17 4103 :.........<.........*.........>.........:.......124677532111:1.1......:..1...... qa=+
 06tf05  36  1.3 0x08 0x6b id3496-088-1-16 3233 :.........<.........*.........>.........:.........:.1.367764211.1..1..:......... qa=+
 06tf06  35  1.7 0x08 0x6a id3495-088-1-15 3203 :.........<.........*.........>.........:.........:24677643.1.........:......... qa=+
 06tf07  40  1.7 0x08 0x69 id3494-088-1-14 3173 :.........<.........*.........>.........:.........:.....2467764211...111........ qa=+
 06tf08  38  1.7 0x08 0x68 id3493-088-1-13 3143 :.........<.........*.........>.........:.........:....3577652........:......... qa=+
 06tf09  36  1.3 0x08 0x4b id3492-088-1-12 2273 :.........<.........*.........>.........:.........:.135677631..11..1..:1......1. qa=+
 06tf10  30  1.7 0x08 0x4a id3491-088-1-11 2243 :.........<.........*.........>.........:......3567753111...:.....1...:......... qa=+
 06tf11  35  1.3 0x08 0x49 id3490-088-1-10 2213 :.........<.........*.........>.........:.........:146776421:11...1.1.:......... qa=+
 06tf12  29  1.7 0x08 0x48 id3489-088-1-09 2183 :.........<.........*.........>.........:....135677542111...:....11...:..1...... qa=+
 06tf13  19  1.7 0x08 0x2b id3488-088-1-08 1313 :.........<.........*.........>....145677542......1..1......:.........:..1...... qa=+
 06tf14  16  1.7 0x08 0x2a id3487-088-1-07 1283 :.........<.........*.........>.2466765421.1......1...1.....:.........:......... qa=+
 06tf15  12  1.3 0x08 0x29 id3486-088-1-06 1253 :.........<.........*.......246776542..11.........:.........:.........:......... qa=+
 06tf16  15  2.2 0x08 0x28 id3485-088-1-05 1223 :.........<.........*.......1.>.356776531.....1...:1.1.....1:.........:......... qa=+
 06tf17  19  1.7 0x08 0x0b id3484-088-1-04  353 :.........<.........*.........>....135677532.1....1.........:.......1.:......... qa=+
 06tf18  26  1.7 0x08 0x0a id3483-088-1-03  323 :.........<.........*.........>.........:.24677653:.11...11.:.....1...:......1.. qa=+
 06tf19  23  1.7 0x08 0x09 id3482-088-1-02  293 :.........<.........*.........>........2466765311.:1..1....1:..1......1......... qa=+
 06tf20  27  2.2 0x08 0x08 id3481-088-1-01  263 :.........<.........*.........>.........:11356676542........:.........:......... qa=+
 06tf21  25  1.3 0x17 0x14 id1101-028-2-01  610 :.........<.........*.........>.........:1356776421..1......:1........:.....1... qa=+
 06tf22  35  1.7 0x17 0x15 id1102-028-2-02  640 :.........<.........*.........>.........:.........:14677642.111.1.....:1...1.... qa=+
 06tf23  28  1.7 0x17 0x16 id1103-028-2-03  670 :.........<.........*.........>.........:...235676531...1.11:......1..:......1.. qa=+
 06tf24  26  1.7 0x17 0x17 id1104-028-2-04  700 :.........<.........*.........>.........:..35677531..11.....:.........:......... qa=+
 06tf25  21  1.7 0x17 0x34 id1105-028-2-05 1570 :.........<.........*.........>.......3567654112..:.........:.........:......... qa=+
 06tf26  26  1.7 0x17 0x35 id1106-028-2-06 1600 :.........<.........*.........>.........:.246776532.21.1..1.:1...11.1.:......... qa=+
 06tf27  19  1.7 0x17 0x36 id1107-028-2-07 1630 :.........<.........*.........>....235677532...11.:1........:1..1.1...:......... qa=+
 06tf28  20  1.3 0x17 0x37 id1108-028-2-08 1660 :.........<.........*.........>.....1256776422.1..:...1.....:.....1.1.:......... qa=+
 06tf29  22  1.7 0x17 0x54 id1109-028-2-09 2530 :.........<.........*.........>........35677652..11..1......:.........:......... qa=+
 06tf30  20  1.3 0x17 0x55 id1110-028-2-10 2560 :.........<.........*.........>.....25677531.1..1.:...1.....:.........:......... qa=+
 06tf31  21  1.3 0x17 0x56 id1111-028-2-11 2590 :.........<.........*.........>......23577642..1..11..1.....:.........:......... qa=+
 06tf32  24  1.7 0x17 0x57 id1112-028-2-12 2620 :.........<.........*.........>.........135677531.:.1.......:........1:......... qa=+
 06tf33  20  1.3 0x17 0x74 id1113-028-2-13 3490 :.........<.........*.........>......2467754..1...:.........:...1.....:......... qa=+
 06tf34  20  1.3 0x17 0x75 id1114-028-2-14 3520 :.........<.........*.........>......13677642.1...:....1....:.........:......... qa=+
 06tf35  22  1.3 0x17 0x76 id1115-028-2-15 3550 :.........<.........*.........>........24677642111:1........:1..1.....:...1..... qa=+
 06tf36  20  1.7 0x17 0x77 id1116-028-2-16 3580 :.........<.........*.........>.....125676521....1:1...1....:.....1..1:......... qa=+
 06tf37  29  2.2 0x17 0x94 id1117-028-2-17 4450 :.........<.........*.........>.........:...23456776532....1:.....1.1.:..1...1.. qa=+
 06tf38  28  1.3 0x17 0x95 id1118-028-2-18 4480 :.........<.........*.........>.........:..1235677653.......:11...1.1.:..1...1.. qa=+
 06tf39  27  1.7 0x17 0x96 id1119-028-2-19 4510 :.........<.........*.........>.........:1234677653...1.1...:.........:.1....... qa=+
 06tf40  28  1.7 0x17 0x93 id1120-028-2-20 4420 :.........<.........*.........>.........:..2356676542.......:.........:......... qa=+
 06tg01  26  1.3 0x08 0x8f id3480-087-2-20 4313 :.........<.........*.........>.........:.246776521........1:1.....1..:......... qa=+
 06tg02  25  1.7 0x08 0x8e id3479-087-2-19 4283 :.........<.........*.........>........1:.2567764111......11:........1:......... qa=+
 06tg03  28  1.7 0x08 0x8d id3478-087-2-18 4253 :.........<.........*.........>.........:..12457765311...1.1:.1..1....:11....... qa=+
 06tg04  28  1.3 0x08 0x8c id3477-087-2-17 4223 :.........<.........*.........>.........:....467764221.1....:....11...:.....1... qa=+
 06tg05  35  1.7 0x08 0x6f id3476-087-2-16 3353 :.........<.........*.........>.........:.........113467753.1.1.1.....:.1....... qa=+
 06tg06  43  1.3 0x08 0x6e id3475-087-2-15 3323 :.........<.........*.........>.........:.........:........35677641.1.:...1..... qa=+
 06tg07  27  1.7 0x08 0x6d id3474-087-2-14 3293 :.........<.........*.........>.........:..135676521..1.11..:..11.....:......... qa=+
 06tg08  26  1.7 0x08 0x6c id3473-087-2-13 3263 :.........<.........*.........>.........:.135677642.1.1.1.11:....1.1..:......... qa=+
 06tg09  32  1.3 0x08 0x4f id3472-087-2-12 2393 :.........<.........*.........>.........:........1467763211.1..1...1..:........1 qa=+
 06tg10  33  1.3 0x08 0x4e id3471-087-2-11 2363 :.........<.........*.........>.........:.........14677641..:1111.1...:......... qa=+
 06tg11  29  1.7 0x08 0x4d id3470-087-2-10 2333 :.........<.........*.........>.........:..1.135776531...1.1:11.1.....:......... qa=+
 06tg12  36  1.7 0x08 0x4c id3469-087-2-09 2303 :.........<.........*.........>.........:.........:.246776531111.1....:.....1..1 qa=+
 06tg13  28  1.7 0x08 0x2f id3468-087-2-08 1433 :.........<.........*.........>.........:...34667654121...1.:11....1..:......... qa=+
 06tg14  18  1.7 0x08 0x2e id3467-087-2-07 1403 :.........<.........*.........>..1246776541.......:.1.......:.........:......... qa=+
 06tg15  18  1.7 0x08 0x2d id3466-087-2-06 1373 :.........<.........*.........>...1356776422111.2.:.1.1...1.:.........:.......1. qa=+
 06tg16  15  1.3 0x08 0x2c id3465-087-2-05 1343 :.........<.........*.........>.346776542..11.1...:.........:.........:......... qa=+
 06tg17  26  2.2 0x08 0x0f id3464-087-2-04  473 :.........<.........*.........>.........:1124677643..11.1...:...1..11.:......... qa=+
 06tg18  23  1.7 0x08 0x0e id3463-087-2-03  443 :.........<.........*.........>.......124677652...:....1..11:1........:......... qa=+
 06tg19  21  1.7 0x08 0x0d id3462-087-2-02  413 :.........<.........*.........>......346776531.11.:1.1......:.........:......... qa=+
 06tg20  22  1.7 0x08 0x0c id3461-087-2-01  383 :.........<.........*.........>.......1466766422..:.1.......:....1....:......... qa=+
 06tg21  30  1.7 0x17 0x10 id1121-029-1-01  490 :.........<.........*.........>.........:...11356776421.....:11..1....:.11...... qa=+
 06tg22  25  1.7 0x17 0x11 id1122-029-1-02  520 :.........<.........*.........>.........12356776422..1..1...:...1.....:......... qa=+
 06tg23  27  1.7 0x17 0x12 id1123-029-1-03  550 :.........<.........*.........>.........:.11467764211...1...:.........:......... qa=+
 06tg24  25  1.7 0x17 0x13 id1124-029-1-04  580 :.........<.........*.........>.........1135776541:.....1..1:.1...1...:......... qa=+
 06tg25  24  2.2 0x17 0x30 id1125-029-1-05 1450 :.........<.........*.........>.......11456776532.:.........:.........:......... qa=+
 06tg26  24  1.7 0x17 0x31 id1126-029-1-06 1480 :.........<.........*.........>.........245676642.:1.....1..:......1..:......... qa=+
 06tg27  22  1.7 0x17 0x32 id1127-029-1-07 1510 :.........<.........*.........>.......245677653.1.11.1......:.1.......:......... qa=+
 06tg28  26  1.7 0x17 0x33 id1128-029-1-08 1540 :.........<.........*.........>.........:12456766431.1......:.........:......... qa=+
 06tg29  20  1.3 0x17 0x50 id1129-029-1-09 2410 :.........<.........*.........>.....346776531...11:1........:1........:.....1... qa=+
 06tg30  24  1.7 0x17 0x51 id1130-029-1-10 2440 :.........<.........*.........>.........246676531.:...1.....:....1....1......... qa=+
 06tg31  20  1.7 0x17 0x52 id1131-029-1-11 2470 :.........<.........*.........>.....34567764311.1.:...1.1.1.:.........:......... qa=+
 06tg32  27  1.7 0x17 0x53 id1132-029-1-12 2500 :.........<.........*.........>.........:.12456776431.1..1..:..1.1....:.1....... qa=+
 06tg33  28  1.3 0x17 0x70 id1133-029-1-13 3370 :.........<.........*.........>.........:...24577652..1...1.:..111.1..:....1.... qa=+
 06tg34  21  1.7 0x17 0x71 id1134-029-1-14 3400 :.........<.........*.........>.....11356765411.1111....1...1......1..:..1...... qa=+
 06tg35  27  1.7 0x17 0x72 id1135-029-1-15 3430 :.........<.........*.........>.........:..3567765221..11...:.1...1...:......... qa=+
 06tg36  21  1.7 0x17 0x73 id1136-029-1-16 3460 :.........<.........*.........>....11245776542....1.111..1..:..1......:......... qa=+
 06tg37  32  2.2 0x17 0x90 id1137-029-1-17 4330 :.........<.........*.........>.........:.....12456676542.1.:1.....1..:......... qa=+
 06tg38  26  1.7 0x17 0x91 id1138-029-1-18 4360 :.........<.........*.........>.........:12356776522.1.1..11:.....1...:......... qa=+
 06tg39  28  1.7 0x17 0x92 id1139-029-1-19 4390 :.........<.........*.........>.........:.1245667654311...11:...11...1:......... qa=+
 06tg40  25  1.7 0x17 0x97 id1140-029-1-20 4540 :.........<.........*.........>.........1345677652:11..1.1..:.........:......... qa=+
 06th01  32  1.7 0x08 0x93 id3460-087-1-20 4433 :.........<.........*.........>.........:........356775321..:.........:......... qa=+
 06th02  30  1.7 0x08 0x92 id3459-087-1-19 4403 :.........<.........*.........>.........:....125677653211...:.1.......:......... qa=+
 06th03  27  1.7 0x08 0x91 id3458-087-1-18 4373 :.........<.........*.........>.........:..2456775311.......1....1....:......... qa=+
 06th04  14  1.7 0x08 0x90 id3457-087-1-17 4343 :.........<.........*.........>.36776532:.1.1..1..1....1....:1........:......... qa=+
 06th05  29  1.3 0x08 0x73 id3456-087-1-16 3473 :.........<.........*.........>.........:...11357764211.1...:..1......1......... qa=+
 06th06  44  1.7 0x08 0x72 id3455-087-1-15 3443 :.........<.........*.........>.........:.........:.........:35677511.:.11..1... qa=+
 06th07  33  1.7 0x08 0x71 id3454-087-1-14 3413 :.........<.........*.........>.........:........13577653111111...1...:..1...... qa=+
 06th08  26  1.7 0x08 0x53 id3453-087-1-13 2513 :.........<.........*.........>.........:..3577653:1.1......:.........:......... qa=+
 06th09  43  1.3 0x08 0x70 id3452-087-1-12 3383 :.........<.........*.........>.........:.........:.........4677641111:1......1. qa=+
 06th10  29  1.7 0x08 0x52 id3451-087-1-11 2483 :.........<.........*.........>.........:....1467765311..1111.........:1........ qa=+
 06th11  30  1.7 0x08 0x51 id3450-087-1-10 2453 :.........<.........*.........>.........:......256776411.1..1......1.1:.......1. qa=+
 06th12  30  1.7 0x08 0x50 id3449-087-1-09 2423 :.........<.........*.........>.........:......356775421....1.......1.:......... qa=+
 06th13  24  2.2 0x08 0x33 id3448-087-1-08 1553 :.........<.........*.........>........13456766531:.1..1....:.........:......... qa=+
 06th14  21  1.7 0x08 0x32 id3447-087-1-07 1523 :.........<.........*.........>......135677642121.:.........:.....1...:......... qa=+
 06th15  24  1.7 0x08 0x31 id3446-087-1-06 1493 :.........<.........*.........>........13566766431:.........:.........:......... qa=+
 06th16  24  1.7 0x08 0x30 id3445-087-1-05 1463 :.........<.........*.........>........12456776531:.1......1:......1..:......... qa=+
 06th17  24  1.7 0x08 0x13 id3444-087-1-04  593 :.........<.........*.........>.........:3577653111.1.1.....:1.....1..:......... qa=+
 06th18  26  1.3 0x08 0x12 id3443-087-1-03  563 :.........<.........*.........>.........:1146776411.......1.:..1......:......... qa=+
 06th19  25  1.7 0x08 0x11 id3442-087-1-02  533 :.........<.........*.........>.........:.35677531:.1....1..1...1....1:...1..... qa=+
 06th20  23  1.7 0x08 0x10 id3441-087-1-01  503 :.........<.........*.........>........146776521.11.1.......:.........:......... qa=+
 06th21  28  1.7 0x17 0x0c id1141-029-2-01  370 :.........<.........*.........>.........:..1235677653....1..1.........:......... qa=+
 06th22  30  2.2 0x17 0x0d id1142-029-2-02  400 :.........<.........*.........>.........:....1246776542.....:.........:......... qa=+
 06th23  24  0.9 0x17 0x0e id1143-029-2-03  430 :.........<.........*.........>.........4.7.7.5...:.........:.........:......... qa=+
