#L2-ped algorithm finishRun(7146077), compiled: Mar 27 2006 , 16:21:09
#L2H10,6,total event counter; x=cases,785,785,785,0,0,0,
#L2ped  CPU/eve MPV 155 kTicks,  FWHM=3, seen eve=785
# L2ped-Adc spectra, run=7146077, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 05ti07  39  1.7 0x09 0x6d id3634-091-2-14 3292 :.........<.........*.........>.........:.........:....23456654321.1..:......... qa=+
 05ti08  39  1.7 0x09 0x6c id3633-091-2-13 3262 :.........<.........*.........>.........:.........:....24566543121....1.....1.1. qa=+
 05ti09  24  1.7 0x09 0x4f id3632-091-2-12 2392 :.........<.........*.........>........1:34666533.:.11..1...:.........:.......1. qa=+
 05ti10  35  1.7 0x09 0x4e id3631-091-2-11 2362 :.........<.........*.........>.........:....1....:.356664311.........:......... qa=+
 05ti11  28  1.7 0x09 0x4d id3630-091-2-10 2332 :.........<.........*.........>.........:....24566531...1...:.........:......... qa=+
 05ti12  32  1.7 0x09 0x4c id3629-091-2-09 2302 :.........<.........*.........>.........:........24566532.1.1...1.....:......... qa=+
 05ti13  25  1.7 0x09 0x2f id3628-091-2-08 1432 :.........<.........*.........>.........:1356665311.111.....:......1..:......... qa=+
 05ti14  24  1.7 0x09 0x2e id3627-091-2-07 1402 :.........<.........*.........>.......1.124666421.1.........:.........:......... qa=+
 05ti15  20  1.7 0x09 0x2d id3626-091-2-06 1372 :.........<.........*.........>......24666521...1.:.........:.........1......... qa=+
 05ti16  25  1.7 0x09 0x2c id3625-091-2-05 1342 :.........<.........*.........>.........:135665532:....1....:.........:......... qa=+
 05ti17  34  1.7 0x09 0x0f id3624-091-2-04  472 :.........<.........*.........>.........:.........:24666422.1......1..:......... qa=+
 05ti18  29  1.7 0x09 0x0e id3623-091-2-03  442 :.........<.........*.........>.........:1....24666531..11.1:.....1...:....1.... qa=+
 05ti19  37  1.7 0x09 0x0d id3622-091-2-02  412 :.........<.........*.........>.........:.........:1..146665321.......:......... qa=+
 05ti20  35  1.7 0x09 0x0c id3621-091-2-01  382 :.........<.........*.........>.........:.........:.346665421...1.....:.11...... qa=+
 05ti21  21  1.3 0x18 0x10 id0961-025-1-01  489 :.........<.........*.........>.......24666531....:.........:.........:......... qa=+
 05ti22  23  1.7 0x18 0x11 id0962-025-1-02  519 :.........<.........*.........>.........1466652...:11.......:.........:......... qa=+
 05ti23  21  1.7 0x18 0x12 id0963-025-1-03  549 :.........<.........*.........>.......24666421....:.........:...1.....:......... qa=+
 05ti24  19  1.7 0x18 0x13 id0964-025-1-04  579 :.........<.........*.........>.....356664221.....:.........:....1....:......... qa=+
 05ti25  30  1.7 0x18 0x30 id0965-025-1-05 1449 :.........<.........*.........>.........:......14566542..1..:..1......:......... qa=+
 05ti26  30  1.7 0x18 0x31 id0966-025-1-06 1479 :.........<.........*.........>.........:.....14566542......:.........:......... qa=+
 05ti27  28  1.7 0x18 0x32 id0967-025-1-07 1509 :.........<.........*.........>.........:...1356665211..1...:.1.......:......... qa=+
 05ti28  27  1.3 0x18 0x33 id0968-025-1-08 1539 :.........<.........*.........>.........:.12456654111.......:.........:......... qa=+
 05ti29  32  1.7 0x18 0x50 id0969-025-1-09 2409 :.........<.........*.........>.........:......1245666532.1.:.........:......... qa=+
 05ti30  33  1.7 0x18 0x51 id0970-025-1-10 2439 :.........<.........*.........>.........:........235566541..:.1.......:.1....... qa=+
 05ti31  29  2.2 0x18 0x52 id0971-025-1-11 2469 :.........<.........*.........>.........:....1245665432.1...:.........:......... qa=+
 05ti32  33  1.7 0x18 0x53 id0972-025-1-12 2499 :.........<.........*.........>.........:........355665431..:11.......:.1....... qa=+
 05ti33  33  1.7 0x18 0x70 id0973-025-1-13 3369 :.........<.........*.........>.........:........13566642...1.....1...:......... qa=+
 05ti34  31  1.7 0x18 0x71 id0974-025-1-14 3399 :.........<.........*.........>.........:......135666531.1.1:.1...1...:......... qa=+
 05ti35  35  1.7 0x18 0x72 id0975-025-1-15 3429 :.........<.........*.........>.........:.........:.34666521:11.......:......... qa=+
 05ti36  36  1.3 0x18 0x73 id0976-025-1-16 3459 :.........<.........*.........>.........:.........:.1135665432....1...:......... qa=+
 05ti37  30  1.7 0x18 0x90 id0977-025-1-17 4329 :.........<.........*.........>.........:.....124666531.....:.........:......... qa=+
 05ti38  30  1.7 0x18 0x91 id0978-025-1-18 4359 :.........<.........*.........>.........:.....14566542.....1:.........:........1 qa=+
 05ti39  24  1.7 0x18 0x92 id0979-025-1-19 4389 :.........<.........*.........>.........:2466653..:..111....:.........:......... qa=+
 05ti40  28  1.7 0x18 0x93 id0980-025-1-20 4419 :.........<.........*.........>.........:...24566542........1.........:......... qa=+
 05tj01  35  1.7 0x09 0x93 id3620-091-1-20 4432 :.........<.........*.........>.........:........1123566654111........:..1...... qa=+
 05tj02  32  1.3 0x09 0x92 id3619-091-1-19 4402 :.........<.........*.........>.........:.....1.14566543111.:.........:......... qa=+
 05tj03  34  1.7 0x09 0x91 id3618-091-1-18 4372 :.........<.........*.........>.........:.1.......:35666431.:..1...1..:......... qa=+
 05tj04  40  1.7 0x09 0x90 id3617-091-1-17 4342 :.........<.........*.........>.........:.........:.....1255665422....:.1....... qa=+
 05tj05  36  1.3 0x09 0x73 id3616-091-1-16 3472 :.........<.........*.........>.........:.........1.13566542111.......:......... qa=+
 05tj06  36  1.7 0x09 0x72 id3615-091-1-15 3442 :.........<.........*.........>.........:.........:..356664311........:.1....... qa=+
 05tj07  40  1.7 0x09 0x71 id3614-091-1-14 3412 :.........<.........*.........>.........:.........:.....245666521..111:......... qa=+
 05tj08  45  1.7 0x09 0x70 id3613-091-1-13 3382 :.........<.........*.........>.........:.........:.........:2356665421......1.. qa=+
 05tj09  40  1.3 0x09 0x53 id3612-091-1-12 2512 :.........<.........*.........>.........:.........:......3566531...1..:1.1.1.... qa=+
 05tj10  41  1.3 0x09 0x52 id3611-091-1-11 2482 :.........<.........*.........>.........:.........:.......3566542.....:......... qa=+
 05tj11  36  1.7 0x09 0x51 id3610-091-1-10 2452 :.........<.........*.........>.........:.........:14456653.:.........:......... qa=+
 05tj12  35  1.7 0x09 0x50 id3609-091-1-09 2422 :.........<.........*.........>.........:.........:12566643.1.1.......:......... qa=+
 05tj13  24  1.3 0x09 0x33 id3608-091-1-08 1552 :.........<.........*.........>.........:24566531.1....1....:.....1...:......... qa=+
 05tj14  23  1.3 0x09 0x32 id3607-091-1-07 1522 :.........<.........*.........>........1456653.11.1......1.1:.........:......... qa=+
 05tj15  27  1.3 0x09 0x31 id3606-091-1-06 1492 :.........<.........*.........>.........:...3566541..1......1.........:......... qa=+
 05tj16  28  1.3 0x09 0x30 id3605-091-1-05 1462 :.........<.........*.........>.........:...12566531...1....:.........:......... qa=+
 05tj17  30  1.7 0x09 0x13 id3604-091-1-04  592 :.........<.........*.........>.........:.....135665432.....:.........:......... qa=+
 05tj18  32  1.7 0x09 0x12 id3603-091-1-03  562 :.........<.........*.........>.........:........13566542...1......1..:......1.. qa=+
 05tj19  38  1.7 0x09 0x11 id3602-091-1-02  532 :.........<.........*.........>.........:.........:...125666531.1..1..:......... qa=+
 05tj20  34  1.7 0x09 0x10 id3601-091-1-01  502 :.........<.........*.........>.........:.........235666411.:.........:......1.. qa=+
 05tj21  20  1.3 0x18 0x0c id0981-025-2-01  369 :.........<.........*.........>.......3566542.....:.1...1...:.1.......:......... qa=+
 05tj22  19  1.7 0x18 0x0d id0982-025-2-02  399 :.........<.........*.........>.....14566532.1...1:.......1.:.........:......... qa=+
 05tj23  22  1.3 0x18 0x0e id0983-025-2-03  429 :.........<.........*.........>........1456653.1..:..11.....1.........:......... qa=+
 05tj24  21  1.7 0x18 0x0f id0984-025-2-04  459 :.........<.........*.........>......12466642...1.:.........:...1.....:......... qa=+
 05tj25  24  1.7 0x18 0x2c id0985-025-2-05 1329 :.........<.........*.........>.........:24566553.:..1.1....:.1.......:......... qa=+
 05tj26  34  1.7 0x18 0x2d id0986-025-2-06 1359 :.........<.........*.........>.........:.........345666431.:........11......... qa=+
 05tj27  27  1.7 0x18 0x2e id0987-025-2-07 1389 :.........<.........*.........>.........:..13566643....1..1.:......1..:......... qa=+
 05tj28  29  1.7 0x18 0x2f id0988-025-2-08 1419 :.........<.........*.........>.........:.....3566641..1....:.........:......... qa=+
 05tj29  33  1.7 0x18 0x4c id0989-025-2-09 2289 :.........<.........*.........>.........:........1245665521.:....1..1.:......... qa=+
 05tj30  38  2.2 0x18 0x4d id0990-025-2-10 2319 :.........<.........*.........>.........:.........:..1345665531.......:......... qa=+
 05tj31  30  1.7 0x18 0x4e id0991-025-2-11 2349 :.........<.........*.........>.........:.....13566642111.1.1.........:1........ qa=+
 05tj32  29  1.7 0x18 0x4f id0992-025-2-12 2379 :.........<.........*.........>.........:.....24666532211...:11......11......... qa=+
 05tj33  30  1.7 0x18 0x6c id0993-025-2-13 3249 :.........<.........*.........>.........:......24566641.1.11:1........:......... qa=+
 05tj34  38  1.7 0x18 0x6d id0994-025-2-14 3279 :.........<.........*.........>.........:.........:...124566532.11..1.:.1....1.. qa=+
 05tj35  26  1.7 0x18 0x6e id0995-025-2-15 3309 :.........<.........*.........>.........:..2466653:1.....1..:1...1....:......... qa=+
 05tj36  23  1.7 0x18 0x6f id0996-025-2-16 3339 :.........<.........*.........>.........3566532...:...1.....:......1..:.....1... qa=+
 05tj37  30  1.7 0x18 0x8c id0997-025-2-17 4209 :.........<.........*.........>.........:.....114566541.....:....1....:......1.. qa=+
 05tj38  28  1.7 0x18 0x8d id0998-025-2-18 4239 :.........<.........*.........>.........:....25666421......1:...2.....:......... qa=+
 05tj39  25  1.7 0x18 0x8e id0999-025-2-19 4269 :.........<.........*.........>.........:135665532:.1.....1.:.........:......... qa=+
 05tj40  23  1.7 0x18 0x8f id1000-025-2-20 4299 :.........<.........*.........>........134666521..1.11..1...:.........:......... qa=+
 06ta01  41  1.3 0x09 0x97 id3600-090-2-20 4552 :.........<.........*.........>.........:.........:........4566521...1:......... qa=+
 06ta02  42  1.3 0x09 0x96 id3599-090-2-19 4522 :.........<.........*.........>.........:.........:........3566542..11:1........ qa=+
 06ta03  35  1.7 0x09 0x95 id3598-090-2-18 4492 :.........<.........*.........>.........:.........:13566642.:..1......:.....1... qa=+
 06ta04  36  1.7 0x09 0x94 id3597-090-2-17 4462 :.........<.........*.........>.........:.........:124666532:111.1....:......... qa=+
 06ta05  32  1.3 0x09 0x77 id3596-090-2-16 3592 :.........<.........*.........>.........:........1256653211.11..11....:.1....... qa=+
 06ta06  36  1.3 0x09 0x76 id3595-090-2-15 3562 :.........<.........*.........>.........:.........:..145665311..1.....:......... qa=+
 06ta07  37  1.7 0x09 0x75 id3594-090-2-14 3532 :.........<.........*.........>.........:.........:...2466641111....1.:......1.. qa=+
 06ta08  38  1.7 0x09 0x74 id3593-090-2-13 3502 :.........<.........*.........>.........:.........:....3566654..11.1..:...1..... qa=+
 06ta09  32  1.3 0x09 0x57 id3592-090-2-12 2632 :.........<.........*.........>.........:........3566543....:.......1.:......... qa=+
 06ta10  34  1.7 0x09 0x56 id3591-090-2-11 2602 :.........<.........*.........>.........:.........:2466641..:...1.....:......... qa=+
 06ta11  35  1.7 0x09 0x55 id3590-090-2-10 2572 :.........<.........*.........>.........:.........114566541.1.........:......... qa=+
 06ta12  34  1.7 0x09 0x54 id3589-090-2-09 2542 :.........<.........*.........>.........:.........:145665411:11.......:......... qa=+
 06ta13  24  1.3 0x09 0x37 id3588-090-2-08 1672 :.........<.........*.........>.........:1466641.11.........:.........:......... qa=+
 06ta14  23  1.3 0x09 0x36 id3587-090-2-07 1642 :.........<.........*.........>.........35665411..:.........1.........:......... qa=+
 06ta15  25  1.7 0x09 0x35 id3586-090-2-06 1612 :.........<.........*.........>.........:.2466642.1.........:.........:......... qa=+
 06ta16  26  1.7 0x09 0x34 id3585-090-2-05 1582 :.........<.........*.........>.........:..2566641:11....1..:.......1.:...1..... qa=+
 06ta17  30  1.7 0x09 0x17 id3584-090-2-04  712 :.........<.........*.........>.........:......14666521.....:......1..:1...1.... qa=+
 06ta18  35  1.3 0x09 0x16 id3583-090-2-03  682 :.........<.........*.........>.........:.........:.2456653.:.........:....1.... qa=+
 06ta19  33  1.7 0x09 0x15 id3582-090-2-02  652 :.........<.........*.........>.........:.........24566531..:.........:......... qa=+
 06ta20  37  1.7 0x09 0x14 id3581-090-2-01  622 :.........<.........*.........>.........:.........:...24666521........:......... qa=+
 06ta21  17  1.7 0x18 0x08 id1001-026-1-01  249 :.........<.........*.........>..2466653:....1.1..:..1......:.........:......... qa=+
 06ta22  17  1.7 0x18 0x09 id1002-026-1-02  279 :.........<.........*.........>..13566641...1.1...:.........:.........:......... qa=+
 06ta23  17  1.3 0x18 0x0a id1003-026-1-03  309 :.........<.........*.........>..13566642..11.....1.........:.........:......... qa=+
 06ta24  20  1.3 0x18 0x0b id1004-026-1-04  339 :.........<.........*.........>.....34566532..1...:...1.....:.........1......... qa=+
 06ta25  27  1.7 0x18 0x28 id1005-026-1-05 1209 :.........<.........*.........>.........:..245665431.1...1..1.1.1.....:......... qa=+
 06ta26  27  1.7 0x18 0x29 id1006-026-1-06 1239 :.........<.........*.........>.........:...34566531........:.........:......... qa=+
 06ta27  29  1.7 0x18 0x2a id1007-026-1-07 1269 :.........<.........*.........>.........:....135666532..1..1:.........:......... qa=+
 06ta28  26  1.3 0x18 0x2b id1008-026-1-08 1299 :.........<.........*.........>.........:.24566531:.......1.:......1..:......... qa=+
 06ta29  32  1.7 0x18 0x48 id1009-026-1-09 2169 :.........<.........*.........>.........:......1235665421.1.:..1.11...:......... qa=+
 06ta30  29  1.7 0x18 0x49 id1010-026-1-10 2199 :.........<.........*.........>.........:....13466653.11....:.........:......... qa=+
 06ta31  34  1.7 0x18 0x4a id1011-026-1-11 2229 :.........<.........*.........>.........:........124566542..:........1:..1...... qa=+
 06ta32  32  1.7 0x18 0x4b id1012-026-1-12 2259 :.........<.........*.........>.........:.......23566642....:...1.....:......... qa=+
 06ta33  23  1.7 0x18 0x68 id1013-026-1-13 3129 :.........<.........*.........>.........24566542..:........1:.........:1........ qa=+
 06ta34  26  1.7 0x18 0x69 id1014-026-1-14 3159 :.........<.........*.........>.........:.13566542:..1......:1........:......1.. qa=+
 06ta35  28  1.3 0x18 0x6a id1015-026-1-15 3189 :.........<.........*.........>.........:....245665311...1..:.........:....1.... qa=+
 06ta36  31  1.7 0x18 0x6b id1016-026-1-16 3219 :.........<.........*.........>.........:......13566542.11..:.........:......... qa=+
 06ta37  28  1.3 0x18 0x88 id1017-026-1-17 4089 :.........<.........*.........>.........:.....35665421.1....:..11.....:......... qa=+
 06ta38  25  1.7 0x18 0x89 id1018-026-1-18 4119 :.........<.........*.........>.........:23566652.:.........:.........:......... qa=+
 06ta39  31  1.3 0x18 0x8a id1019-026-1-19 4149 :.........<.........*.........>.........:.......245665311..1:..1......:......... qa=+
 06ta40  28  1.3 0x18 0x8b id1020-026-1-20 4179 :.........<.........*.........>.........:....24566521.......:.........:1........ qa=+
 06tb01  34  1.7 0x09 0x9b id3580-090-1-20 4672 :.........<.........*.........>.........:........123566653..:1........:......... qa=+
 06tb02  39  1.3 0x09 0x9a id3579-090-1-19 4642 :.........<.........*.........>.........:.........:....14566542.......1..1...... qa=+
 06tb03  36  1.3 0x09 0x99 id3578-090-1-18 4612 :.........<.........*.........>.........:.........:..13566542.1.......:......... qa=+
 06tb04  32  1.7 0x09 0x98 id3577-090-1-17 4582 :.........<.........*.........>.........:.......145666532.1.:1........:....1.... qa=+
 06tb05  32  1.3 0x09 0x7b id3576-090-1-16 3712 :.........<.........*.........>.........:........245665321.1:.........:1........ qa=+
 06tb06  32  1.7 0x09 0x7a id3575-090-1-15 3682 :.........<.........*.........>.........:........14566531...:....1....:......... qa=+
 06tb07  25  1.7 0x09 0x79 id3574-090-1-14 3652 :.........<.........*.........>.........:13566631.11..11....:.........:......... qa=+
 06tb08  26  1.7 0x09 0x78 id3573-090-1-13 3622 :.........<.........*.........>.........:.124666511....1....:.........:......... qa=+
 06tb09  36  1.3 0x09 0x5b id3572-090-1-12 2752 :.........<.........*.........>.........:.........:.12456653:11.......:...1..... qa=+
 06tb10  25  1.7 0x09 0x5a id3571-090-1-11 2722 :.........<.........*.........>.........:.13666531:1...1....:.........:......... qa=+
 06tb11  40  2.2 0x09 0x59 id3570-090-1-10 2692 :.........<.........*.........>.........:.........:.....1356654.......1......... qa=+
 06tb12  39  1.7 0x09 0x58 id3569-090-1-09 2662 :.........<.........*.........>.........:.........:.....35666432...1..:........1 qa=+
 06tb13  22  1.3 0x09 0x3b id3568-090-1-08 1792 :.........<.........*.........>.......12566542....:...1.....:.........:......... qa=+
 06tb14  26  1.7 0x09 0x3a id3567-090-1-07 1762 :.........<.........*.........>.........:.1356654.:..1......:.........:......... qa=+
 06tb15  28  0.9 0x09 0x39 id3566-090-1-06 1732 :.........<.........*.........>.........:....146763....11...:......1..:......... qa=+
 06tb16  26  1.7 0x09 0x38 id3565-090-1-05 1702 :.........<.........*.........>.........:..14666411..1......:.........:......... qa=+
 06tb17  34  1.3 0x09 0x1b id3564-090-1-04  832 :.........<.........*.........>.........:.........24566542..:....1....:....1.... qa=+
 06tb18  37  1.3 0x09 0x1a id3563-090-1-03  802 :.........<.........*.........>.........:.........:...3566542....1....:......... qa=+
 06tb19  32  1.7 0x09 0x19 id3562-090-1-02  772 :.........<.........*.........>.........:........35666421...:........1:......... qa=+
 06tb20  37  1.7 0x09 0x18 id3561-090-1-01  742 :.........<.........*.........>.........:.........:...2466654111......:......... qa=+
 06tb21  12  1.7 0x18 0x00 id1021-026-2-01    9 :.........<.........*........23566552...:.........:.........:......1..:......... qa=+
 06tb22  19  1.7 0x18 0x01 id1022-026-2-02   39 :.........<.........*.........>1...135666521......:.........:..1......:......... qa=+
 06tb23  18  1.3 0x18 0x02 id1023-026-2-03   69 :.........<.........*.........>....145665311...1..:........1:......1..:......... qa=+
 06tb24  20  1.7 0x18 0x03 id1024-026-2-04   99 :.........<.........*.........>......2566642..1...:.........:.1.......:......... qa=+
 06tb25  27  2.2 0x18 0x20 id1025-026-2-05  969 :.........<.........*.........>.........:..1145665542.1.....:.........:......... qa=+
 06tb26  31  1.7 0x18 0x25 id1026-026-2-06 1119 :.........<.........*.........>.........:......145665432....:.........:......... qa=+
 06tb27  35  2.2 0x18 0x22 id1027-026-2-07 1029 :.........<.........*.........>.........:.........:345666542:..1......:......... qa=+
 06tb28  28  1.3 0x18 0x27 id1028-026-2-08 1179 :.........<.........*.........>.........:..124566543111.1...:.........:......... qa=+
 06tb29  28  1.7 0x18 0x44 id1029-026-2-09 2049 :.........<.........*.........>.........:...12566642....1.11:.....1...:......... qa=+
 06tb30  35  1.7 0x18 0x45 id1030-026-2-10 2079 :.........<.........*.........>.........:.........:13566642.:.1.......:......... qa=+
 06tb31  21  1.7 0x18 0x46 id1031-026-2-11 2109 :.........<.........*.........>.......35666531....:......1..:.........:......... qa=+
 06tb32  26  1.7 0x18 0x47 id1032-026-2-12 2139 :.........<.........*.........>.........:..245665311.....1..:.1.......:......... qa=+
 06tb33  30  2.2 0x18 0x64 id1033-026-2-13 3009 :.........<.........*.........>.........:.....245666542111..:....1....:......... qa=+
 06tb34  29  1.7 0x18 0x65 id1034-026-2-14 3039 :.........<.........*.........>.........:....135666532.1....1.........:......... qa=+
 06tb35  24  1.7 0x18 0x66 id1035-026-2-15 3069 :.........<.........*.........>........1:355665421:1........:.........:......... qa=+
 06tb36  28  1.7 0x18 0x67 id1036-026-2-16 3099 :.........<.........*.........>.........:....35666532.......:.........:......... qa=+
 06tb37  30  1.7 0x18 0x84 id1037-026-2-17 3969 :.........<.........*.........>.........:.....235566531.1.1.:.1...1...:......... qa=+
 06tb38  34  1.7 0x18 0x85 id1038-026-2-18 3999 :.........<.........*.........>.........:.........235666421.:1.1...1..:......... qa=+
 06tb39  25  1.7 0x18 0x86 id1039-026-2-19 4029 :.........<.........*.........>.........:23566643.1...1.....:.........:......... qa=+
 06tb40  27  1.7 0x18 0x87 id1040-026-2-20 4059 :.........<.........*.........>.........:...2466642....11.1.:.........:......... qa=+
 06tc01  35  1.7 0x09 0x9f id3560-089-2-20 4792 :.........<.........*.........>.........:.........:1245665311..1.1....:..1...... qa=+
 06tc02  35  1.3 0x09 0x9e id3559-089-2-19 4762 :.........<.........*.........>.........:.........:12456653.:.........:......... qa=+
 06tc03  38  1.7 0x09 0x9d id3558-089-2-18 4732 :.........<.........*.........>.........:.........:...124666531.1.....:......... qa=+
 06tc04  33  1.7 0x09 0x9c id3557-089-2-17 4702 :.........<.........*.........>.........:........23566541...:.........:......... qa=+
 06tc05  33  1.3 0x09 0x7f id3556-089-2-16 3832 :.........<.........*.........>.........:.........1456652.11:..1......:1.1...... qa=+
 06tc06  30  1.3 0x09 0x7e id3555-089-2-15 3802 :.........<.........*.........>.........:.......456641.1....:.1.......:....1.... qa=+
 06tc07  31  1.3 0x09 0x7d id3554-089-2-14 3772 :.........<.........*.........>.........:.......3566541..1..:.........:......... qa=+
 06tc08  32  1.7 0x09 0x7c id3553-089-2-13 3742 :.........<.........*.........>.........:........14666421...:1........:......... qa=+
 06tc09  36  1.3 0x09 0x5f id3552-089-2-12 2872 :.........<.........*.........>.........:.........:.24566541:.........:....1.... qa=+
 06tc10  35  1.7 0x09 0x5e id3551-089-2-11 2842 :.........<.........*.........>.........:.........:.34666321:.........:11....1.. qa=+
 06tc11  39  1.3 0x09 0x5d id3550-089-2-10 2812 :.........<.........*.........>.........:........1:.....3566542..1....:......... qa=+
 06tc12  31  1.7 0x09 0x5c id3549-089-2-09 2782 :.........<.........*.........>.........:.......1466642.1...:...1.1...:......... qa=+
 06tc13  29  1.3 0x09 0x3f id3548-089-2-08 1912 :.........<.........*.........>.........:.1...14666311......:......1..:......... qa=+
 06tc14  28  1.3 0x09 0x3e id3547-089-2-07 1882 :.........<.........*.........>.........:....1466541.1......:...1.....1......... qa=+
 06tc15  30  1.7 0x09 0x3d id3546-089-2-06 1852 :.........<.........*.........>.........:.......466643....2.1.........:......... qa=+
 06tc16  26  1.3 0x09 0x3c id3545-089-2-05 1822 :.........<.........*.........>.........:..246654.11.....1..:.........:......... qa=+
 06tc17  38  1.7 0x09 0x1f id3544-089-2-04  952 :.........<.........*.........>.........:.........:...135566542.......:......... qa=+
 06tc18  37  1.7 0x09 0x1e id3543-089-2-03  922 :.........<.........*.........>.........:.........:...24666531....1...:......... qa=+
 06tc19  29  1.3 0x09 0x1d id3542-089-2-02  892 :.........<.........*.........>.........:.....2566541...1...:.........:.1....... qa=+
 06tc20  38  1.3 0x09 0x1c id3541-089-2-01  862 :.........<.........*.........>.........:.........:....2456653.11.....1......... qa=+
 06tc21  19  2.2 0x18 0x04 id1041-027-1-01  129 :.........<.........*.........>....13566642..1....:...1.....:.........:......... qa=+
 06tc22  15  1.7 0x18 0x05 id1042-027-1-02  159 :.........<.........*.........>134666531:.........:.........:.........:......... qa=+
 06tc23  14  2.2 0x18 0x06 id1043-027-1-03  189 :.........<.........*.........1245665431:.........:.........:.........:.......1. qa=+
 06tc24  20  1.3 0x18 0x07 id1044-027-1-04  219 :.........<.........*.........>......34566541.1.1.11...11...:.........:......... qa=+
 06tc25  31  2.2 0x18 0x24 id1045-027-1-05 1089 :.........<.........*.........>.........:......245665531..11:......11.:......... qa=+
 06tc26  34  2.2 0x18 0x21 id1046-027-1-06  999 :.........<.........*.........>.........:.........24566554211..1......:......... qa=+
 06tc27  33  2.2 0x18 0x26 id1047-027-1-07 1149 :.........<.........*.........>.........:........2456665421.1......1..:......... qa=+
 06tc28  30  2.2 0x18 0x23 id1048-027-1-08 1059 :.........<.........*.........>.........:....1345665431.....:.1.......:1........ qa=+
 06tc29  32  2.2 0x18 0x40 id1049-027-1-09 1929 :.........<.........*.........>.........:......134566543.1..:.........:1..1..... qa=+
 06tc30  35  2.2 0x18 0x41 id1050-027-1-10 1959 :.........<.........*.........>.........:.........2356665421:.1.......:..1...... qa=+
 06tc31  30  1.7 0x18 0x42 id1051-027-1-11 1989 :.........<.........*.........>.........:.....13566553211.11:...1.....:......... qa=+
 06tc32  34  1.7 0x18 0x43 id1052-027-1-12 2019 :.........<.........*.........>.........:.........13566642111.....1...:......... qa=+
 06tc33  28  2.2 0x18 0x60 id1053-027-1-13 2889 :.........<.........*.........>.........:...245665421......1:...1.....1......... qa=+
 06tc34  28  1.7 0x18 0x61 id1054-027-1-14 2919 :.........<.........*.........>.........:...1456654111......:..1......:......... qa=+
 06tc35  22  1.7 0x18 0x62 id1055-027-1-15 2949 :.........<.........*.........>.......235665431...:....1.1..:.........:......... qa=+
 06tc36  31  1.7 0x18 0x63 id1056-027-1-16 2979 :.........<.........*.........>.........:......235666532...1:......1..:......... qa=+
 06tc37  24  1.7 0x18 0x80 id1057-027-1-17 3849 :.........<.........*.........>.........12566653..:1........:.........:......... qa=+
 06tc38  21  1.7 0x18 0x81 id1058-027-1-18 3879 :.........<.........*.........>.......245665411.1.:.........:.........:......... qa=+
 06tc39  27  1.7 0x18 0x82 id1059-027-1-19 3909 :.........<.........*.........>.........:...24666421..1.....:.....1...:......... qa=+
 06tc40  31  1.7 0x18 0x83 id1060-027-1-20 3939 :.........<.........*.........>.........:.......245665311...:..1......:......... qa=+
 06td01  30  1.3 0x08 0x83 id3540-089-1-20 3953 :.........<.........*.........>.........:.....13566541.....1:.........:.1....... qa=+
 06td02  27  1.7 0x08 0x82 id3539-089-1-19 3923 :.........<.........*.........>.........:..13566641.1.......:.........:......... qa=+
 06td03  35  1.7 0x08 0x81 id3538-089-1-18 3893 :.........<.........*.........>.........:.........124566642.:1........:..1...... qa=+
 06td04  24  1.7 0x08 0x80 id3537-089-1-17 3863 :.........<.........*.........>.........235666531.:1........:.........:......... qa=+
 06td05  32  1.3 0x08 0x63 id3536-089-1-16 2993 :.........<.........*.........>.........:.......1356654211..:.........:......... qa=+
 06td06  36  1.3 0x08 0x62 id3535-089-1-15 2963 :.........<.........*.........>.........:.........:.14566543:.........:......... qa=+
 06td07  28  1.7 0x08 0x61 id3534-089-1-14 2933 :.........<.........*.........>.........:...245666521......1:.1.......:......... qa=+
 06td08  36  1.3 0x08 0x60 id3533-089-1-13 2903 :.........<.........*.........>.........:.........:..14566531..1..1...11.....1.. qa=+
 06td09  39  1.3 0x08 0x43 id3532-089-1-12 2033 :.........<.........*.........>.........:.........:....13566542.......:..1...... qa=+
 06td10  28  1.7 0x08 0x42 id3531-089-1-11 2003 :.........<.........*.........>.........:....346665311111...:.1..1....:......... qa=+
 06td11  34  1.7 0x08 0x41 id3530-089-1-10 1973 :.........<.........*.........>.........:.........1245665311:......1..:1........ qa=+
 06td12  31  1.7 0x08 0x40 id3529-089-1-09 1943 :.........<.........*.........>.........:......24566543.1..1:.......1.:.1....... qa=+
 06td13  28  1.7 0x08 0x23 id3528-089-1-08 1073 :.........<.........*.........>.........:...1355665421.....1:..1......1......... qa=+
 06td14  23  1.7 0x08 0x22 id3527-089-1-07 1043 :.........<.........*.........>.......1145665421..:..1......:.........:......... qa=+
 06td15  26  1.7 0x08 0x21 id3526-089-1-06 1013 :.........<.........*.........>.........:13456654111........:.........:......... qa=+
 06td16  23  1.7 0x08 0x20 id3525-089-1-05  983 :.........<.........*.........>........245665432.1:..1......:.........:......... qa=+
 06td17  25  1.7 0x08 0x03 id3524-089-1-04  113 :.........<.........*.........>.........:.3466653.:.........:.........:......... qa=+
