#L2-ped Run(7160018)
#L2H10,6,total event counter; x=cases,192457,192457,192457,0,0,0,
#L2ped  CPU/eve MPV 133 kTicks,  FWHM=2, seen eve=192457
# L2ped-Adc spectra, run=7160018, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 06tg28  27  1.7 0x17 0x33 id1128-029-1-08 1540 :.........<.........*.........>.........13689aaaa:864443333332323212121111212112 qa=+
 06tg29  18  2.2 0x17 0x50 id1129-029-1-09 2410 :.........<.........*.........>.468:aaaa975443444333333222212212111.1111111.11.. qa=+
 06tg30  22  2.2 0x17 0x51 id1130-029-1-10 2440 :.........<.........*.........>......368:aaaa:8544434333333333333321211212121122 qa=+
 06tg31  20  1.7 0x17 0x52 id1131-029-1-11 2470 :.........<.........*.........>..24689:aaa:97544444333333323312.212212211111.1.. qa=+
 06tg32  25  1.7 0x17 0x53 id1132-029-1-12 2500 :.........<.........*.........>........2689aaaa:965444444333233222222221211.12.1 qa=+
 06tg33  28  1.3 0x17 0x70 id1133-029-1-13 3370 :.........<.........*.........>.........:.2579aaba:754444433333333322212221211.. qa=+
 06tg34  22  1.7 0x17 0x71 id1134-029-1-14 3400 :.........<.........*.........>.....4689aaaa975444434333333332222213.2:2..1..2.1 qa=+
 06tg35  26  1.7 0x17 0x72 id1135-029-1-15 3430 :.........<.........*.........>.........3689aaba:864443433333333221321111.22211. qa=+
 06tg36  20  1.7 0x17 0x73 id1136-029-1-16 3460 :.........<.........*.........>...1479:aba:8654344333332333231222..1.111111..21. qa=+
 06tg37  32  2.2 0x17 0x90 id1137-029-1-17 4330 :.........<.........*.........>.........:..245789:aaaa:9754443334333322222221211 qa=+
 06tg38  26  1.7 0x17 0x91 id1138-029-1-18 4360 :.........<.........*.........>......246789::aaa:96444443333323233121.112.21.111 qa=+
 06tg39  28  1.7 0x17 0x92 id1139-029-1-19 4390 :.........<.........*.........>.........25789::aaaa98654443233333232221221111111 qa=+
 06tg40  24  1.7 0x17 0x97 id1140-029-1-20 4540 :.........<.........*.........>.....135789:aaaa975434333233232222321111211111211 qa=+
 06th01  30  1.7 0x08 0x93 id3460-087-1-20 4433 :.........<.........*.........>.........:...1247:aba:85443434323321212212..11..2 qa=+
 06th02  27  1.3 0x08 0x92 id3459-087-1-19 4403 :.........<.........*.........>.........:2258:abb:964444433332222232222112112112 qa=+
 06th03  25  1.7 0x08 0x91 id3458-087-1-18 4373 :.........<.........*.........>........2368:aba:96544444333322322212.22112.21111 qa=+
 06th04  12  1.3 0x08 0x90 id3457-087-1-17 4343 :.........<.........*......2369abba86444433433333222212222.1211.1.11111111.1.1.. qa=+
 06th05  28  1.3 0x08 0x73 id3456-087-1-16 3473 :.........<.........*.........>.........:12369:bba965444433333323223232222222121 qa=+
 06th06  42  1.7 0x08 0x72 id3455-087-1-15 3443 :.........<.........*.........>.........:.........:...1113589aba:854444434333333 qa=+
 06th07  30  1.7 0x08 0x71 id3454-087-1-14 3413 :.........<.........*.........>.........:..11247:aba:865444334333333222222..2112 qa=+
 06th08  25  1.3 0x08 0x53 id3453-087-1-13 2513 :.........<.........*.........>........11479abba9754443343233211111111:.11...1.. qa=+
 06th09  40  1.7 0x08 0x70 id3452-087-1-12 3383 :.........<.........*.........>.........:.........:...1368:aba:86544433333333232 qa=+
 06th10  27  1.7 0x08 0x52 id3451-087-1-11 2483 :.........<.........*.........>........12.358:aba:864444443333323233222222121211 qa=+
 06th11  29  1.7 0x08 0x51 id3450-087-1-10 2453 :.........<.........*.........>.........:..1.58:aba:8644443443333222332233222111 qa=+
 06th12  28  1.3 0x08 0x50 id3449-087-1-09 2423 :.........<.........*.........>.........:12258:aba975444433332223222222222.1.111 qa=+
 06th13  25  2.2 0x08 0x33 id3448-087-1-08 1553 :.........<.........*.........>.......1368:aaaa:8644444433333323312212211111111. qa=+
 06th14  22  2.2 0x08 0x32 id3447-087-1-07 1523 :.........<.........*.........>.....2579aaaa975444333233322212222222121121211111 qa=+
 06th15  24  1.7 0x08 0x31 id3446-087-1-06 1493 :.........<.........*.........>.......358:aaaa:86444433333222212321212112.1.1.1. qa=+
 06th16  24  1.7 0x08 0x30 id3445-087-1-05 1463 :.........<.........*.........>.....1.3589aaaa:964444333323223322322221.2.1.2112 qa=+
 06th17  23  1.7 0x08 0x13 id3444-087-1-04  593 :.........<.........*.........>......1258:aba:854434433332233212122222122..21.1. qa=+
 06th18  24  1.3 0x08 0x12 id3443-087-1-03  563 :.........<.........*.........>......111369abb:8644443343333222232222.2111.11.1. qa=+
 06th19  24  1.3 0x08 0x11 id3442-087-1-02  533 :.........<.........*.........>.......1369abba975444444333323232222211221122..2. qa=+
 06th20  20  1.3 0x08 0x10 id3441-087-1-01  503 :.........<.........*.........>...11369abb:964444433332223322.22.2.1.2121..11.11 qa=+
 06th21  28  2.2 0x17 0x0c id1141-029-2-01  370 :.........<.........*.........>.........:1368:aaaa:864443333333323221222.22111.1 qa=+
 06th22  28  1.7 0x17 0x0d id1142-029-2-02  400 :.........<.........*.........>.........:..368:abaa9751.....:.........:......... qa=+
 06th23  24  0.9 0x17 0x0e id1143-029-2-03  430 :.........<.........*.........>.....1.5.:.b.b.9.4.:.........:.........:......... qa=+
 06th24  24  1.7 0x17 0x0f id1144-029-2-04  460 :.........<.........*.........>........368:aaaa9754343343322332322221221...1.11. qa=+
 06th25  28  1.3 0x17 0x2c id1145-029-2-05 1330 :.........<.........*.........>.........:..258:aba9654444333233332223212222.1112 qa=+
 06th26  25  1.3 0x17 0x2d id1146-029-2-06 1360 :.........<.........*.........>.........468:aba97444433333333233221212221.1111.. qa=+
 06th27  28  1.3 0x17 0x2e id1147-029-2-07 1390 :.........<.........*.........>.........:..258:aba964444333333322323312122.11111 qa=+
 06th28  28  1.3 0x17 0x2f id1148-029-2-08 1420 :.........<.........*.........>.........:..258:aba975444433433333322222112..1211 qa=+
 06th29  17  1.7 0x17 0x4c id1149-029-2-09 2290 :.........<.........*.........>.479:aba:75444433333322222322222221222.:11.21.111 qa=+
 06th30  19  1.7 0x17 0x4d id1150-029-2-10 2320 :.........<.........*.........>..2579:aaa:86444443432333323222222122.111..111... qa=+
 06th31  16  1.7 0x17 0x4e id1151-029-2-11 2350 :.........<.........*.........1368:aba:96444433333332322322323.11112212111111..1 qa=+
 06th32  21  1.3 0x17 0x4f id1152-029-2-12 2380 :.........<.........*.........>.....479:bba97543433333333323122222111.2111..1.11 qa=+
 06th33  23  1.7 0x17 0x6c id1153-029-2-13 3250 :.........<.........*.........>......1368:aba:97544433333323333221222212211.1... qa=+
 06th34  22  1.3 0x17 0x6d id1154-029-2-14 3280 :.........<.........*.........>.....2479aaba:854444443332322233222212111211.1..1 qa=+
 06th35  20  1.3 0x17 0x6e id1155-029-2-15 3310 :.........<.........*.........>...1589aaba9754444433323232312212212.12:......111 qa=+
 06th36  19  1.7 0x17 0x6f id1156-029-2-16 3340 :.........<.........*.........>..2589aaba9754443333332331212222111.11.122.1111.. qa=+
 06th37  25  1.7 0x17 0x8c id1157-029-2-17 4210 :.........<.........*.........>......146889:aaaa97644433333332223222222212112... qa=+
 06th38  30  2.2 0x17 0x8d id1158-029-2-18 4240 :.........<.........*.........>.........:.24789:aaaa:9641...:.........:......... qa=+
 06th39  25  1.7 0x17 0x8e id1159-029-2-19 4270 :.........<.........*.........>......14689:aaaa:853.........:.........:......... qa=+
 06th40  29  1.7 0x17 0x8b id1160-029-2-20 4180 :.........<.........*.........>.........:247899:aaa:852.....:.........:......... qa=+
 06ti01  31  1.3 0x08 0x97 id3440-086-2-20 4553 :.........<.........*.........>.........:....11479aba:8644433333332222222222111. qa=+
 06ti02  31  1.3 0x08 0x96 id3439-086-2-19 4523 :.........<.........*.........>.........:....1358:bba965444433333332222221211... qa=+
 06ti03  28  1.3 0x08 0x95 id3438-086-2-18 4493 :.........<.........*.........>.........:11147:aba9754444434333332222222111112.1 qa=+
 06ti04  31  1.7 0x08 0x94 id3437-086-2-17 4463 :.........<.........*.........>.........:.....1279aba:86544444333232331221321111 qa=+
 06ti05  23  1.3 0x08 0x77 id3436-086-2-16 3593 :.........<.........*.........>.....121369abb:85544444333323323222232.1.122.1..2 qa=+
 06ti06  23  1.7 0x08 0x76 id3435-086-2-15 3563 :.........<.........*.........>.......258:aba:754443333343232332312221:1111.11.. qa=+
 06ti07  26  1.3 0x08 0x75 id3434-086-2-14 3533 :.........<.........*.........>.........1468:bba95444443433332332122.21112.22.2. qa=+
 06ti08  30  1.7 0x08 0x74 id3433-086-2-13 3503 :.........<.........*.........>.........:....257:aba:755444333333332323232211211 qa=+
 06ti09  40  1.3 0x08 0x57 id3432-086-2-12 2633 :.........<.........*.........>.........:.........:...2479:bba965444443333232222 qa=+
 06ti10  29  1.7 0x08 0x56 id3431-086-2-11 2603 :.........<.........*.........>.........:...147:aba975444433333332232222.2212111 qa=+
 06ti11  36  1.3 0x08 0x55 id3430-086-2-10 2573 :.........<.........*.........>.........:.........:.379abb:965444433343333222221 qa=+
 06ti12  36  1.3 0x08 0x54 id3429-086-2-09 2543 :.........<.........*.........>.........:........1:2379aba:854444443332333322222 qa=+
 06ti13  22  1.7 0x08 0x37 id3428-086-2-08 1673 :.........<.........*.........>....1.258:aba:864444343333223222221111111111.211. qa=+
 06ti14  23  1.7 0x08 0x36 id3427-086-2-07 1643 :.........<.........*.........>.......258:aba9754444333332333322221112121.1...11 qa=+
 06ti15  28  1.3 0x08 0x35 id3426-086-2-06 1613 :.........<.........*.........>.........:2.257:aba:864443433333333331212.2111111 qa=+
 06ti16  21  1.7 0x08 0x34 id3425-086-2-05 1583 :.........<.........*.........>..123479:aba:8654433433333322322222222222.2111..1 qa=+
 06ti17  24  1.3 0x08 0x17 id3424-086-2-04  713 :.........<.........*.........>.......1137:aba:7544443433322233231213222111..212 qa=+
 06ti18  25  1.7 0x08 0x16 id3423-086-2-03  683 :.........<.........*.........>........12379aba:754443433343323332222221211112.. qa=+
 06ti19  21  1.3 0x08 0x15 id3422-086-2-02  653 :.........<.........*.........>.....1258abb:8544434333332233222.21111121121.1..1 qa=+
 06ti20  26  1.3 0x08 0x14 id3421-086-2-01  623 :.........<.........*.........>.......1122369aba:854444444332332222221221212111. qa=+
 06ti21  21  1.7 0x17 0x08 id1161-030-1-01  250 :.........<.........*.........>.....368:aaaa9751..:.........:.........:......... qa=+
 06ti22  20  1.3 0x17 0x09 id1162-030-1-02  280 :.........<.........*.........>....2479abaa9631...:.........:.........:......... qa=+
 06ti23  26  1.7 0x17 0x0a id1163-030-1-03  310 :.........<.........*.........>.........368:aaba963.........:.........:......... qa=+
 06ti24  22  1.7 0x17 0x0b id1164-030-1-04  340 :.........<.........*.........>......368:aba:75443433333332323222211122.1.212111 qa=+
 06ti25  26  1.7 0x17 0x28 id1165-030-1-05 1210 :.........<.........*.........>.........:157:aba:852........:.........:......... qa=+
 06ti26  21  1.7 0x17 0x29 id1166-030-1-06 1240 :.........<.........*.........>......369:bba975443443333332333221122121.22.11111 qa=+
 06ti27  24  1.3 0x17 0x2b id1167-030-1-07 1300 :.........<.........*.........>.......1479abba9654434433323332222.23112.111..11. qa=+
 06ti28  22  1.3 0x17 0x2a id1168-030-1-08 1270 :.........<.........*.........>......1369abb:75444334333332233222213.2122.1221.1 qa=+
 06ti29  21  1.3 0x17 0x48 id1169-030-1-09 2170 :.........<.........*.........>....2579aaba975444433333332221122321211111..11... qa=+
 06ti30  18  1.7 0x17 0x49 id1170-030-1-10 2200 :.........<.........*.........>13579:aba:965443434233333322222222222.1111....11. qa=+
 06ti31  19  1.3 0x17 0x4a id1171-030-1-11 2230 :.........<.........*.........>..1369abba9644433222221.2....:1.......1:......... qa=+
 06ti32  18  1.7 0x17 0x4b id1172-030-1-12 2260 :.........<.........*.........>.1368:aba:754444343333223221212111.21.11.11.....2 qa=+
 06ti33  26  2.2 0x17 0x68 id1173-030-1-13 3130 :.........<.........*.........>.........368:aaaa:7544344333332322222222222121.11 qa=+
 06ti34  26  1.7 0x17 0x69 id1174-030-1-14 3160 :.........<.........*.........>.........1479aaba:75444434333232322222222321.1... qa=+
 06ti35  25  1.7 0x17 0x6a id1175-030-1-15 3190 :.........<.........*.........>........3689aaaa:8544444333233323212211111111111. qa=+
 06ti36  28  1.7 0x17 0x6b id1176-030-1-16 3220 :.........<.........*.........>.........:..368:aba:852......:.........:......... qa=+
 06ti37  27  1.7 0x17 0x88 id1177-030-1-17 4090 :.........<.........*.........>........24789:aaaa:976443433333322222213121111121 qa=+
 06ti38  31  2.2 0x17 0x89 id1178-030-1-18 4120 :.........<.........*.........>.........:..135789:aaaa:8644434333331322321112112 qa=+
 06ti39  28  1.7 0x17 0x8a id1179-030-1-19 4150 :.........<.........*.........>.........:25789:aaaa97544333332333223212221221211 qa=+
 06ti40  27  1.7 0x17 0x8f id1180-030-1-20 4300 :.........<.........*.........>........136789:aaa:964.......:.........:......... qa=+
 06tj01  23  1.3 0x08 0x9b id3420-086-1-20 4673 :.........<.........*.........>.....1.2379aba:7544343333323222112111.111..1.1..1 qa=+
 06tj02  25  1.3 0x08 0x9a id3419-086-1-19 4643 :.........<.........*.........>.........:369abb:854444333333323332211211.1.21111 qa=+
 06tj03  28  1.3 0x08 0x99 id3418-086-1-18 4613 :.........<.........*.........>.........:..2479aba:75444433333233322221122111.12 qa=+
 06tj04  27  1.7 0x08 0x98 id3417-086-1-17 4583 :.........<.........*.........>.........:1358:aba:8544444333333332121.2122111211 qa=+
 06tj05  30  1.7 0x08 0x7b id3416-086-1-16 3713 :.........<.........*.........>.........:.122468:aba:854444443333322232212111211 qa=+
 06tj06  32  1.3 0x08 0x7a id3415-086-1-15 3683 :.........<.........*.........>.........:.....1147:aba:75444433333232212221111.1 qa=+
 06tj07  27  1.3 0x08 0x79 id3414-086-1-14 3653 :.........<.........*.........>.........12358:aba85444444333133332232122211111.1 qa=+
 06tj08  25  1.7 0x08 0x78 id3413-086-1-13 3623 :.........<.........*.........>........23369abb:8544444444333322222122121.11..1. qa=+
 06tj09  38  1.3 0x08 0x5b id3412-086-1-12 2753 :.........<.........*.........>.........:.........1.22469abba8544443433333322222 qa=+
 06tj10  36  1.3 0x08 0x5a id3411-086-1-11 2723 :.........<.........*.........>.........:.........:3579abaa865444433333333321122 qa=+
 06tj11  33  1.3 0x08 0x59 id3410-086-1-10 2693 :.........<.........*.........>.........:.......158:aba9644444443333323222321111 qa=+
 06tj12  33  1.3 0x08 0x58 id3409-086-1-09 2663 :.........<.........*.........>.........:....111268:aba9754434333333331222222122 qa=+
 06tj13  23  1.7 0x08 0x3b id3408-086-1-08 1793 :.........<.........*.........>.....2.368:aba:864434433332213222222222111.1121.. qa=+
#06tj14  26  1.7 0x08 0x3a id3407-086-1-07 1763 :.........<.........*.........>.........1369:aba:7544343333333223222222121..11.1 qa=+
 06tj15  16  1.7 0x08 0x39 id3406-086-1-06 1733 :.........<.........*.........2479:aba:85444433333333221223121212221.112112.11.1 qa=+
 06tj16  26  1.7 0x08 0x38 id3405-086-1-05 1703 :.........<.........*.........>.........2579aaba:8644443333332323222.12.1122.1.1 qa=+
 06tj17  26  1.3 0x08 0x1b id3404-086-1-04  833 :.........<.........*.........>.........1268:aba96544333333332322222111..111..11 qa=+
 06tj18  26  1.7 0x08 0x1a id3403-086-1-03  803 :.........<.........*.........>......11.1268:aba:754444433332323222222112.111111 qa=+
 06tj19  26  1.3 0x08 0x19 id3402-086-1-02  773 :.........<.........*.........>.........11358abb:75444343233332232222122111.2111 qa=+
 06tj20  25  1.3 0x08 0x18 id3401-086-1-01  743 :.........<.........*.........>........12258abb:85444444333322222232222121.21111 qa=+
 06tj21  28  1.7 0x17 0x04 id1181-030-2-01  130 :.........<.........*.........>.........:.468:aaba986543433333332322222322211121 qa=+
 06tj22  19  1.7 0x17 0x05 id1182-030-2-02  160 :.........<.........*.........>...479:aba:86444333323333222222122212.11.111.121. qa=+
 06tj23  21  1.7 0x17 0x06 id1183-030-2-03  190 :.........<.........*.........>....1379:aaa:9754433333333322322222211212.211.1.. qa=+
 06tj24  21  1.7 0x17 0x07 id1184-030-2-04  220 :.........<.........*.........>.....368:aba:85444433343333223232222212:112211.11 qa=+
 06tj25  25  1.7 0x17 0x24 id1185-030-2-05 1090 :.........<.........*.........>.........258:aba:86444433333332223222222.12212111 qa=+
 06tj26  23  1.3 0x17 0x25 id1186-030-2-06 1120 :.........<.........*.........>.......1479abba97544443333323232332122.2111112111 qa=+
 06tj27  22  1.3 0x17 0x26 id1187-030-2-07 1150 :.........<.........*.........>......1479aba:854444333333332332222222222222.1.21 qa=+
 06tj28  24  1.3 0x17 0x27 id1188-030-2-08 1180 :.........<.........*.........>........1579abb:8544434433333332222122.11211111.2 qa=+
 06tj29  18  1.7 0x17 0x44 id1189-030-2-09 2050 :.........<.........*.........>.1578:aba:854443433332332323222222.111111221.1.1. qa=+
 06tj30  24  1.7 0x17 0x45 id1190-030-2-10 2080 :.........<.........*.........>........468:abaa975444433332232322122212212122..1 qa=+
 06tj31  19  1.3 0x17 0x46 id1191-030-2-11 2110 :.........<.........*.........>..1379abba86444433334332222222.2212111.:1.1.111.. qa=+
 06tj32  26  1.7 0x17 0x47 id1192-030-2-12 2140 :.........<.........*.........>.........:.269aba:744443443333322222212211211111. qa=+
 06tj33  26  1.7 0x17 0x64 id1193-030-2-13 3010 :.........<.........*.........>.........:368:aaaa:8754443433333322222212221111.1 qa=+
 06tj34  23  1.7 0x17 0x65 id1194-030-2-14 3040 :.........<.........*.........>......2579aaaa:9754433433333322223222.121.1.111.1 qa=+
 06tj35  20  1.7 0x17 0x66 id1195-030-2-15 3070 :.........<.........*.........>...1579:aaa:986544433332322233222111111:111.11... qa=+
 06tj36  22  1.7 0x17 0x67 id1196-030-2-16 3100 :.........<.........*.........>.....1468:aba:97544333333323321112.1.1111..1..... qa=+
 06tj37  29  1.7 0x17 0x84 id1197-030-2-17 3970 :.........<.........*.........>.........:135789:aaa:9754444433333322212122121... qa=+
 06tj38  36  1.3 0x16 0x9d id1198-030-2-18 4721 :.........<.........*.........>.........:.........1479aaba9654433333222211.2..11 qa=+
 06tj39  35  1.7 0x16 0x9e id1199-030-2-19 4751 :.........<.........*.........>.........:........2579aaba97544443333231223122211 qa=+
 06tj40  35  2.2 0x16 0x9b id1200-030-2-20 4661 :.........<.........*.........>.........:.......2479:aaaa:8644333232112222222121 qa=+
 07ta01  36  1.7 0x08 0x9f id3400-085-2-20 4793 :.........<.........*.........>.........:........1:2469:bba974444333333332213222 qa=+
 07ta02  29  1.7 0x08 0x9e id3399-085-2-19 4763 :.........<.........*.........>.........:1.1368:aba:8544444333332232212212.12122 qa=+
 07ta03  23  1.7 0x08 0x9d id3398-085-2-18 4733 :.........<.........*.........>......1247:aba:75444344333333223122222222..11.121 qa=+
 07ta04  26  1.7 0x08 0x9c id3397-085-2-17 4703 :.........<.........*.........>.........1.369aba964444344333322312132112111.1211 qa=+
 07ta05  27  1.3 0x08 0x7f id3396-085-2-16 3833 :.........<.........*.........>........1212469abb:75444323222232212.11:1.22...11 qa=+
 07ta06  28  1.3 0x08 0x7e id3395-085-2-15 3803 :.........<.........*.........>.........:.2358:bb:854443444333322332212222.2111. qa=+
 07ta07  26  1.7 0x08 0x7d id3394-085-2-14 3773 :.........<.........*.........>........1:1579aba9654443333333333222212122.22112. qa=+
 07ta08  34  1.3 0x08 0x7c id3393-085-2-13 3743 :.........<.........*.........>.........:.....1111369aba964444443332322222231111 qa=+
 07ta09  38  1.3 0x08 0x5f id3392-085-2-12 2873 :.........<.........*.........>.........:.........:11368:aba97544444333333322223 qa=+
 07ta10  41  1.3 0x08 0x5e id3391-085-2-11 2843 :.........<.........*.........>.........:.........:....1368:bba96544444343333222 qa=+
 07ta11  33  1.7 0x08 0x5d id3390-085-2-10 2813 :.........<.........*.........>.........:......13479aba:754444433333223323122121 qa=+
 07ta12  33  1.7 0x08 0x5c id3389-085-2-09 2783 :.........<.........*.........>.........:....1..358:bba9644444334333323221122..1 qa=+
 07ta13  20  1.3 0x08 0x3f id3388-085-2-08 1913 :.........<.........*.........>..1.2479abba965444333333333332221212211:.21...111 qa=+
 07ta14  22  1.3 0x08 0x3e id3387-085-2-07 1883 :.........<.........*.........>....11368aaba97544343333332223232311.111111.11.11 qa=+
 07ta15  22  1.3 0x08 0x3d id3386-085-2-06 1853 :.........<.........*.........>....11368:aba975444443333333331222211..11..1..2.. qa=+
 07ta16  21  1.7 0x08 0x3c id3385-085-2-05 1823 :.........<.........*.........>....12479aba:854433433333333222321.1221122...2..1 qa=+
 07ta17  20  1.3 0x08 0x1f id3384-085-2-04  953 :.........<.........*.........>....2269abb:8644444432333332222221.21.1:.112112.1 qa=+
 07ta18  24  1.3 0x08 0x1e id3383-085-2-03  923 :.........<.........*.........>........1259abb:8544344333333332222212.1211111.21 qa=+
 07ta19  22  1.7 0x08 0x1d id3382-085-2-02  893 :.........<.........*.........>.1..12258:aba96444343333333313212111.2221.1.11..1 qa=+
 07ta20  24  1.3 0x08 0x1c id3381-085-2-01  863 :.........<.........*.........>.......11369abb:85444343333322223221222:22.12.11. qa=+
 07ta21  21  1.7 0x17 0x00 id1201-031-1-01   10 :.........<.........*.........>....1368:aba:86444433333333332222.122211.2111..11 qa=+
 07ta22  23  1.7 0x17 0x01 id1202-031-1-02   40 :.........<.........*.........>......2479:aba:9754444433333323222212211222211..1 qa=+
 07ta23  26  1.7 0x17 0x02 id1203-031-1-03   70 :.........<.........*.........>.........468:aaaa9754433433333233232221122.1112.2 qa=+
 07ta24  28  1.7 0x17 0x03 id1204-031-1-04  100 :.........<.........*.........>.........:.2579:aba:975443333333322231222222.1122 qa=+
 07ta25  24  1.7 0x17 0x20 id1205-031-1-05  970 :.........<.........*.........>........158:aba:85444433333323322222212211211..11 qa=+
 07ta26  22  1.7 0x17 0x21 id1206-031-1-06 1000 :.........<.........*.........>.......479abaa974443342333333332233122.2122111111 qa=+
 07ta27  22  1.7 0x17 0x23 id1207-031-1-07 1060 :.........<.........*.........>.......57:aba:8544433333232223222212112:...211..2 qa=+
 07ta28  22  1.7 0x17 0x22 id1208-031-1-08 1030 :.........<.........511...11123334333458:abaa965544443333333322221.112122111.1.1 qa=+
 07ta29  22  1.7 0x17 0x40 id1209-031-1-09 1930 :.........<.........*.........>......247:abaa9754433433323332132222221111.111112 qa=+
 07ta30  25  1.7 0x17 0x41 id1210-031-1-10 1960 :.........<.........*.........>........368:aaaa:864433333333333322212211.1111111 qa=+
 07ta31  17  1.3 0x17 0x42 id1211-031-1-11 1990 :.........<.........*.........>.3689abaa9754443333333322112322121111112111.1...1 qa=+
 07ta32  22  1.7 0x17 0x43 id1212-031-1-12 2020 :.........<.........*.........>.....1479aaba9754443433333133221122222221.11.1121 qa=+
 07ta33  22  1.7 0x17 0x60 id1213-031-1-13 2890 :.........<.........*.........>......369:aba:97444433333323222322221221.2.111..1 qa=+
 07ta34  21  1.7 0x17 0x61 id1214-031-1-14 2920 :.........<.........*.........>....2579:aaaa9754443433333233222222122212111..1.. qa=+
 07ta35  28  1.7 0x17 0x62 id1215-031-1-15 2950 :.........<.........*.........>.........:..258:abaa98644444333333333222221121211 qa=+
 07ta36  24  1.7 0x17 0x63 id1216-031-1-16 2980 :.........<.........*.........>........368:aaaa985433332323221221.1..1:1...1.1.. qa=+
 07ta37  26  1.7 0x17 0x80 id1217-031-1-17 3850 :.........<.........*.........>.......246889:aaaa97544444333333333212211111.1121 qa=+
 07ta38  38  1.7 0x16 0x99 id1218-031-1-18 4601 :.........<.........*.........>.........:.........:.2479aaba:8644344333332323221 qa=+
 07ta39  38  1.7 0x16 0x9a id1219-031-1-19 4631 :.........<.........*.........>.........:.........:.2578:aba:9654434333333222321 qa=+
 07ta40  30  1.3 0x16 0x9f id1220-031-1-20 4781 :.........<.........*.........>.........:...2579abba962.....:.........:......... qa=+
 07tb01  36  1.3 0x07 0x83 id3380-085-1-20 3954 :.........<.........*.........>.........:.......1.12479abaa975444333232333221221 qa=+
 07tb02  24  1.7 0x07 0x82 id3379-085-1-19 3924 :.........<.........*.........>........258:aba:754444433333323222211.1:12.121..1 qa=+
 07tb03  19  1.7 0x07 0x81 id3378-085-1-18 3894 :.........<.........*.........>..2468:aba:7554444333323322221221111111:1..1.11.1 qa=+
 07tb04  17  1.7 0x07 0x80 id3377-085-1-17 3864 :.........<.........*.......1.11468:aba:7544444343333333211232112.11.1:.1.11.1.. qa=+
 07tb05  21  1.7 0x07 0x63 id3376-085-1-16 2994 :.........<.........*.........>.1..2368:aba:975444433333333322222211.1:12.11111. qa=+
 07tb06  20  1.7 0x07 0x62 id3375-085-1-15 2964 :.........<.........*.........>....258:aba:865434333333223222221222121:.111.11.. qa=+
 07tb07  22  1.7 0x07 0x61 id3374-085-1-14 2934 :.........<.........*.........>...1.2358:aba:7544433333323331223222211122.1.111. qa=+
 07tb08  16  1.7 0x07 0x60 id3373-085-1-13 2904 :.........<.........*........1>258:aba:85444334333333322222221111112.1111.....1. qa=+
 07tb09  21  1.7 0x07 0x43 id3372-085-1-12 2034 :.........<.........*.........>....2479:aba:74....:.........:.........:......... qa=+
 07tb10  22  1.3 0x07 0x42 id3371-085-1-11 2004 :.........<.........*.........>.1..12469aaba97544443333332322332212212221121112. qa=+
 07tb11  20  1.3 0x07 0x41 id3370-085-1-10 1974 :.........<.........*.........>..112479aba:96544433433333322232111111.121121..1. qa=+
 07tb12  22  1.7 0x07 0x40 id3369-085-1-09 1944 :.........<.........*.........>..1.11257:aba:975444444233233312222221111.2.12111 qa=+
 07tb13  17  1.3 0x07 0x23 id3368-085-1-08 1074 :.........<.........*.........>22579abaa96444434432333323322222211..1.11.11111.1 qa=+
 07tb14  26  1.3 0x07 0x22 id3367-085-1-07 1044 :.........<.........*.........>.........12579abba964443433333333322212221112111. qa=+
 07tb15  14  1.7 0x07 0x21 id3366-085-1-06 1014 :.........<.........*........258:abaa965444443433333322321.21111112.12:11.....1. qa=+
 07tb16  29  1.7 0x07 0x20 id3365-085-1-05  984 :.........<.........*.........>.........:112479aaba97544443333333323222221212212 qa=+
 07tb17  19  1.7 0x07 0x03 id3364-085-1-04  114 :.........<.........*.........>...258:aba:97544343333333122222212.122.:11..111.1 qa=+
 07tb18  21  1.3 0x07 0x02 id3363-085-1-03   84 :.........<.........*.........>...11358:bba975434333333332323222322.21:111111.1. qa=+
 07tb19  15  1.7 0x07 0x01 id3362-085-1-02   54 :.........<.........*.......1.2479abaa97544344333332232222.22122.1111211111..... qa=+
 07tb20  22  1.3 0x07 0x00 id3361-085-1-01   24 :.........<.........*.........>.....12479aba:9644444333323321222222212111112.11. qa=+
 07tb21  29  1.7 0x16 0x1c id1221-031-2-01  851 :.........<.........*.........>.........:...368:aba:9644434333234322213112..2211 qa=+
 07tb22  35  2.2 0x16 0x1d id1222-031-2-02  881 :.........<.........*.........>.........:........1579aaaa97544433333233333232222 qa=+
 07tb23  37  2.2 0x16 0x1e id1223-031-2-03  911 :.........<.........*.........>.........:.........:12579aaaa:8544443333333322221 qa=+
 07tb24  42  1.7 0x16 0x1f id1224-031-2-04  941 :.........<.........*.........>.........:.........:.....3579:aaaa9852.:......... qa=+
 07tb25  37  1.3 0x16 0x3c id1225-031-2-05 1811 :.........<.........*.........>.........:.........:.169:bba974........:......... qa=+
 07tb26  35  1.3 0x16 0x3d id1226-031-2-06 1841 :.........<.........*.........>.........:.........:47:aba:8544444333323332222212 qa=+
