#L2-ped Run(7154053)
#L2H10,6,total event counter; x=cases,31450,7863,7863,0,0,0,
#L2ped  CPU/eve MPV 33 kTicks,  FWHM=3, seen eve=31450
#L2ped  will save full spectra for all towers
# L2ped-Adc spectra, run=7154053, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 07tf34  34  1.3 0x16 0x6d id1314-033-2-14 3281 :.........<.........*.........>.........:.........2468987422221.11.111111.1..... qa=+
 07tf35  35  1.7 0x16 0x6e id1315-033-2-15 3311 :.........<.........*.........>.........:.........:14688875311111111.11..1...... qa=+
 07tf36  32  1.7 0x16 0x6f id1316-033-2-16 3341 :.........<.........*.........>.........:......13578886522.1:1...211.111.1...... qa=+
 07tf37  39  1.7 0x16 0x8c id1317-033-2-17 4211 :.........<.........*.........>.........:.........:1...3578887643212111.11..1... qa=+
 07tf38  38  1.7 0x16 0x8d id1318-033-2-18 4241 :.........<.........*.........>.........:.........:....478887532111112:11.1....1 qa=+
 07tf39  30  1.3 0x16 0x8e id1319-033-2-19 4271 :.........<.........*.........>.........:......5788864222.1.11111.1.11:.111..... qa=+
 07tf40  29  1.7 0x16 0x8b id1320-033-2-20 4181 :.........<.........*.........>.........:.....468887532.21.1:11...1.11:.1.1..... qa=+
 07tg01  23  1.3 0x07 0x97 id3280-082-2-20 4554 :.........<.........*.........>.......1.3689874222121111.1..:11......1:.......1. qa=+
 07tg02  24  1.3 0x07 0x96 id3279-082-2-19 4524 :.........<.........*.........>.........236898742.2.22121.1.:....1....:..1..1... qa=+
 07tg03  28  0.9 0x07 0x95 id3278-082-2-18 4494 :.........<.........*.........>.........1.1.1368986432211..111.111...1:...1..... qa=+
 07tg04  30  1.7 0x07 0x94 id3277-082-2-17 4464 :.........<.........*.........>.........:.1.1124789864222111:1.11.....11........ qa=+
 07tg05  21  1.3 0x07 0x77 id3276-082-2-16 3594 :.........<.........*.........>...1.12578986421121:221.111..:11..11...:......... qa=+
 07tg06  12  1.3 0x07 0x76 id3275-082-2-15 3564 :.........<.........*.......257898522211:.111.1...:........1:...1.....:........1 qa=+
 07tg07  20  1.3 0x07 0x75 id3274-082-2-14 3534 :.........<.........*.........>......35798752222121211.11.2.:...1...1.:......1.. qa=+
 07tg08  25  1.3 0x07 0x74 id3273-082-2-13 3504 :.........<.........*.........>.........:2578975221112.111.12.1111...11.11..1... qa=+
 07tg09  17  1.3 0x07 0x57 id3272-082-2-12 2634 :.........<.........*.........>..357888641122.111111...11.1.:..1..1...:..1...... qa=+
 07tg10  16  1.7 0x07 0x56 id3271-082-2-11 2604 :.........<.........*.........>.257888643222.21112:..11..11.:1........:......... qa=+
 07tg11  24  1.3 0x07 0x55 id3270-082-2-10 2574 :.........<.........*.........>.........368887532121.22.112.11......1.:1....1... qa=+
 07tg12  16  1.7 0x07 0x54 id3269-082-2-09 2544 :.........<.........*.........>135788874212111112.1.11.1....:.........:......... qa=+
 07tg13  30  1.3 0x07 0x37 id3268-082-2-08 1674 :.........<.........*.........>.........:.....12688875222212221.11..11:..11.1.1. qa=+
 07tg14  29  1.3 0x07 0x36 id3267-082-2-07 1644 :.........<.........*.........>.........:....136888753222112:11..1111.:...111.1. qa=+
 07tg15  29  1.3 0x07 0x35 id3266-082-2-06 1614 :.........<.........*.........>.........:....126898742211.11:..111.2..:.11.....1 qa=+
 07tg16  23  1.3 0x07 0x34 id3265-082-2-05 1584 :.........<.........*.........>........25789763311211..1...111.....1..:......... qa=+
 07tg17  26  1.3 0x07 0x17 id3264-082-2-04  714 :.........<.........*.........>.........1.157888521111...1.1:..111111.:.1..1.... qa=+
 07tg18  25  1.7 0x07 0x16 id3263-082-2-03  684 :.........<.........*.........>.........:1468986431.111.1.1.1........1:.......1. qa=+
 07tg19  22  1.3 0x07 0x15 id3262-082-2-02  654 :.........<.........*.........>........1579975212111121.11..:.1..1...1:......... qa=+
 07tg20  16  1.3 0x07 0x14 id3261-082-2-01  624 :.........<.........*.........1.25789863211.11.112:1.1111..11.....1...:......... qa=+
 07tg21  36  1.7 0x16 0x08 id1321-034-1-01  251 :.........<.........*.........>.........:.........:146788876421.......:......... qa=+
 07tg22  30  1.7 0x16 0x09 id1322-034-1-02  281 :.........<.........*.........>.........:.....1578888641122.1.111..1111.1..11... qa=+
 07tg23  31  1.7 0x16 0x0a id1323-034-1-03  311 :.........<.........*.........>.........:.....13678887542212121111.11.:.1..1.... qa=+
 07tg24  28  1.3 0x16 0x0b id1324-034-1-04  341 :.........<.........*.........>.........:...2578987532212112112111..2.:.11...1.. qa=+
 07tg25  41  1.7 0x16 0x28 id1325-034-1-05 1211 :.........<.........*.........>.........:.........:....13567888763222.1.1.111.11 qa=+
 07tg26  35  1.3 0x16 0x29 id1326-034-1-06 1241 :.........<.........*.........>.........:.........2468888632:2211.11.11.1...11.. qa=+
 07tg27  31  1.3 0x16 0x2a id1327-034-1-07 1271 :.........<.........*.........>.........:......1367888632211221122111.1........1 qa=+
 07tg28  33  1.7 0x16 0x2b id1328-034-1-08 1301 :.........<.........*.........>.........:........24789875212211.11..21:1.1..1.1. qa=+
 07tg29  33  1.7 0x16 0x48 id1329-034-1-09 2171 :.........<.........*.........>.........:.......1367888753112.1211....1..111..1. qa=+
 07tg30  36  1.3 0x16 0x49 id1330-034-1-10 2201 :.........<.........*.........>.........:.........:236888764212222.11.11...1...1 qa=+
 07tg31  29  1.7 0x16 0x4a id1331-034-1-11 2231 :.........<.........*.........>.........:...135788875312111.111..1....:......... qa=+
 07tg32  29  1.7 0x16 0x4b id1332-034-1-12 2261 :.........<.........*.........>.........:1...24688875321221111111.1.1.:1....1... qa=+
 07tg33  28  1.3 0x16 0x68 id1333-034-1-13 3131 :.........<.........*.........>.........:...24689875322221.111...111.11.11...... qa=+
 07tg34  35  1.3 0x16 0x69 id1334-034-1-14 3161 :.........<.........*.........>.........:.........12578986423111.111.11..1...1.. qa=+
 07tg35  34  1.3 0x16 0x6a id1335-034-1-15 3191 :.........<.........*.........>.........:........1357887632121221.22..:11.11.1.1 qa=+
 07tg36  26  1.3 0x16 0x6b id1336-034-1-16 3221 :.........<.........*.........>.........:.3578986321222111..:111111...:....11.11 qa=+
 07tg37  36  1.7 0x16 0x88 id1337-034-1-17 4091 :.........<.........*.........>.........:.........135788876521121.11.111....1.1. qa=+
 07tg38  36  1.7 0x16 0x89 id1338-034-1-18 4121 :.........<.........*.........>.........:.........1.4678887642211211..:1.11.11.. qa=+
 07tg39  32  1.7 0x16 0x8a id1339-034-1-19 4151 :.........<.........*.........>.........:......12578886532221111....1.:.1....... qa=+
 07tg40  35  1.7 0x16 0x8f id1340-034-1-20 4301 :.........<.........*.........>.........:.........:367888753121.1.12..121111.1.. qa=+
 07th01  32  1.7 0x07 0x9a id3260-082-1-20 4644 :.........<.........*.........>.........:.......357888753.111211......:......... qa=+
 07th02  26  1.7 0x07 0x9b id3259-082-1-19 4674 :.........<.........*.........>.........:13578887522221111.11111...11.:......... qa=+
 07th03  31  1.3 0x07 0x99 id3258-082-1-18 4614 :.........<.........*.........>.........:......1468887531211111..1..2.:.11...... qa=+
 07th04  35  1.3 0x07 0x98 id3257-082-1-17 4584 :.........<.........*.........>.........:.........:146888753:2112111..11........ qa=+
 07th05  27  1.3 0x07 0x7b id3256-082-1-16 3714 :.........<.........*.........>.........:..146898753122211111..111..1.:......... qa=+
 07th06  28  1.3 0x07 0x7a id3255-082-1-15 3684 :.........<.........*.........>.........:....3689863........:.........:......... qa=+
 07th07  19  1.3 0x07 0x79 id3254-082-1-14 3654 :.........<.........*.........>.....5789743222111111.1.....1:.1.....1.:..1.1.... qa=+
 07th08  17  1.3 0x07 0x78 id3253-082-1-13 3624 :.........<.........*.........>...25888752111211111..1211..1:.1......1:......... qa=+
 07th09  22  1.3 0x07 0x5b id3252-082-1-12 2754 :.........<.........*.........>.......358887523221:.11......1.........:.1....... qa=+
 07th10  15  1.3 0x07 0x5a id3251-082-1-11 2724 :.........<.........*.........>.3688885321.21211..:..111...1:1........:......... qa=+
 07th11  27  1.7 0x07 0x59 id3250-082-1-10 2694 :.........<.........*.........>.........:..1478986211111211.:11..11...:.1....1.. qa=+
 07th12  18  1.3 0x07 0x58 id3249-082-1-09 2664 :.........<.........*.........>...257888621.2221..111..1...1:.........:......... qa=+
 07th13  28  1.3 0x07 0x3b id3248-082-1-08 1794 :.........<.........*.........>.........:..2468887632.21.21.11.1.....1:1..1..... qa=+
 07th14  34  1.7 0x07 0x3a id3247-082-1-07 1764 :.........<.........*.........>.........:.........35688875311111.1.11.:.1....... qa=+
 07th15  23  1.3 0x07 0x39 id3246-082-1-06 1734 :.........<.........*.........>........367887642212111..2..1:1.1......:......... qa=+
 07th16  20  1.3 0x07 0x38 id3245-082-1-05 1704 :.........<.........*.........>...1256888764121.211.11.1.12.2..1....1.:........1 qa=+
 07th17  23  1.3 0x07 0x1b id3244-082-1-04  834 :.........<.........*.........>.........3689874211111121.111:.1....1..:.11...... qa=+
 07th18  24  1.3 0x07 0x1a id3243-082-1-03  804 :.........<.........*.........>.....1..1:3588875321122221...12.1.1....:.1....... qa=+
 07th19  24  1.7 0x07 0x19 id3242-082-1-02  774 :.........<.........*.........>.........:46898632121121111..1.1..1.1..:1...11... qa=+
 07th20  28  1.3 0x07 0x18 id3241-082-1-01  744 :.........<.........*.........>.........:...247898652211111111.1.11.11:.......1. qa=+
 07th21  38  1.7 0x16 0x04 id1341-034-2-01  131 :.........<.........*.........>.........:.........:..2468888753.......:......... qa=+
 07th22  40  2.2 0x16 0x05 id1342-034-2-02  161 :.........<.........*.........>.........:.........:.....35788887511...:......... qa=+
 07th23  34  1.7 0x16 0x06 id1343-034-2-03  191 :.........<.........*.........>.........:........135788876322111211.11:.11....1. qa=+
 07th24  25  1.3 0x16 0x07 id1344-034-2-04  221 :.........<.........*.........>.........:.4678886422111212.1:..11...1.1....11.1. qa=+
 07th25  36  1.3 0x16 0x24 id1345-034-2-05 1091 :.........<.........*.........>.........:.........:356888765321122.1.111111..... qa=+
 07th26  34  2.2 0x16 0x25 id1346-034-2-06 1121 :.........<.........*.........>.........:.........2468888642122111...111..1..1.1 qa=+
 07th27  34  1.7 0x16 0x26 id1347-034-2-07 1151 :.........<.........*.........>.........:.........45788876422211212...:..1...1.. qa=+
 07th28  37  1.7 0x16 0x27 id1348-034-2-08 1181 :.........<.........*.........>.........:.........:..146888763321111..1.....1... qa=+
 07th29  33  1.7 0x16 0x44 id1349-034-2-09 2051 :.........<.........*.........>.........:.......2467888764212121112.1.:......1.1 qa=+
 07th30  34  1.7 0x16 0x45 id1350-034-2-10 2081 :.........<.........*.........>.........:......12246788875333211111.111...11.... qa=+
 07th31  35  1.7 0x16 0x46 id1351-034-2-11 2111 :.........<.........*.........>.........:.........1467888753221211.111:.1.....11 qa=+
 07th32  28  1.3 0x16 0x47 id1352-034-2-12 2141 :.........<.........*.........>.........:....367888631211.1121112.1..1:11....1.. qa=+
 07th33  32  1.7 0x16 0x64 id1353-034-2-13 3011 :.........<.........*.........>.........:.......2578887632221221111..1:...1..1.. qa=+
 07th34  36  1.3 0x16 0x65 id1354-034-2-14 3041 :.........<.........*.........>.........:.........:14688875311.1111.1.:.......1. qa=+
 07th35  33  1.7 0x16 0x66 id1355-034-2-15 3071 :.........<.........*.........>.........:........357888753212..21.1..11.1......1 qa=+
 07th36  24  1.7 0x16 0x67 id1356-034-2-16 3101 :.........<.........*.........>.........36788864222.111121.11...1.....:.1....... qa=+
 07th37  42  1.7 0x16 0x84 id1357-034-2-17 3971 :.........<.........*.........>.........:.........:.....134678887533221211.111.. qa=+
 07th38  39  1.7 0x16 0x85 id1358-034-2-18 4001 :.........<.........*.........>.........:.........:...136788876432121111111111.1 qa=+
 07th39  30  2.2 0x16 0x86 id1359-034-2-19 4031 :.........<.........*.........>.........:....24688886422212111.1.1..1.:11.....1. qa=+
 07th40  33  1.3 0x16 0x87 id1360-034-2-20 4061 :.........<.........*.........>.........:........357888652221.11.1....:.12....1. qa=+
 07ti01  29  1.7 0x07 0x9f id3240-081-2-20 4794 :.........<.........*.........>.........:....24688875311111.11..11...1:......1.. qa=+
 07ti02  22  1.3 0x07 0x9e id3239-081-2-19 4764 :.........<.........*.........>........36898752221:2.121....1....11...:.....1... qa=+
 07ti03  16  1.7 0x07 0x9d id3238-081-2-18 4734 :.........<.........*.........>.1578886422221.1.21:.1.11.1..1.........:......... qa=+
 07ti04  26  1.3 0x07 0x9c id3237-081-2-17 4704 :.........<.........*.........>.........:..36898632221111.1.1..11.1.1.:.1.1..... qa=+
 07ti05  28  1.3 0x07 0x7f id3236-081-2-16 3834 :.........<.........*.........>.........:...1267987522231112211.......1.1.1..... qa=+
 07ti06  24  1.3 0x07 0x7e id3235-081-2-15 3804 :.........<.........*.........>........1:2579875311222212111:...1....1:.....1... qa=+
 07ti07  25  1.7 0x07 0x7d id3234-081-2-14 3774 :.........<.........*.........>.........:.4689864222.11.11111..11.....:......... qa=+
 07ti08  16  1.3 0x07 0x7c id3233-081-2-13 3744 :.........<.........*.......1.11147898632122112.11:.......1.:.........:......... qa=+
 07ti09  20  1.3 0x07 0x5f id3232-081-2-12 2874 :.........<.........*.........>.....135788753221.2:112.....1:21......1:......... qa=+
 07ti10  20  1.3 0x07 0x5e id3231-081-2-11 2844 :.........<.........*.........>......1579874......:.........:.........:......... qa=+
 07ti11  24  1.7 0x07 0x5d id3230-081-2-10 2814 :.........<.........*.........>.........136898632121111..1.11...1..1..:......... qa=+
 07ti12  21  1.3 0x07 0x5c id3229-081-2-09 2784 :.........<.........*.........>......157897522211121....1.11:...11....:....1.... qa=+
 07ti13  24  1.7 0x07 0x3f id3228-081-2-08 1914 :.........<.........*.........>.........25789874221221.11.11:1.11..121:1........ qa=+
 07ti14  19  1.3 0x07 0x3e id3227-081-2-07 1884 :.........<.........*.........>...113689874122211.11..11..1.1...111...:.......1. qa=+
 07ti15  22  1.3 0x07 0x3d id3226-081-2-06 1854 :.........<.........*.........>....1...5789752122111.111.111:.1.......:.1....... qa=+
 07ti16  21  1.3 0x07 0x3c id3225-081-2-05 1824 :.........<.........*.........>.......147987531.121121..111.:.....1.1.:1....1... qa=+
 07ti17  30  1.3 0x07 0x1f id3224-081-2-04  954 :.........<.........*.........>.........:.....12689875212..1111.1.11..:......1.. qa=+
 07ti18  22  1.3 0x07 0x1e id3223-081-2-03  924 :.........<.........*.........>......1247898532211:11.211111:....1.1..:......... qa=+
 07ti19  22  1.3 0x07 0x1d id3222-081-2-02  894 :.........<.........*.........>....11..379974312221.2.2.111.:.........:......... qa=+
 07ti20  14  1.3 0x07 0x1c id3221-081-2-01  864 :.........<.........*.........>268987411212.1.11..:1.111..11:........1:...1..... qa=+
 07ti21  38  1.7 0x16 0x00 id1361-035-1-01   11 :.........<.........*.........>.........:.........:..136788877642212..1.11..11.1 qa=+
 07ti22  40  1.7 0x16 0x01 id1362-035-1-02   41 :.........<.........*.........>.........:.........:.....457888776532..:11121..11 qa=+
 07ti23  35  1.7 0x16 0x02 id1363-035-1-03   71 :.........<.........*.........>.........:.........1467888765221.211111211....... qa=+
 07ti24  31  1.7 0x16 0x03 id1364-035-1-04  101 :.........<.........*.........>.........:.....1367888776421112..111111:1111..... qa=+
 07ti25  39  1.7 0x16 0x20 id1365-035-1-05  971 :.........<.........*.........>.........:.........:...136788876431212.11...1..11 qa=+
 07ti26  36  1.7 0x16 0x21 id1366-035-1-06 1001 :.........<.........*.........>.........:.........:13568887642221121111.11111... qa=+
 07ti27  41  1.7 0x16 0x22 id1367-035-1-07 1031 :.........<.........*.........>.........:.........:......4678887532.1.:12111.... qa=+
 07ti28  38  1.7 0x16 0x23 id1368-035-1-08 1061 :.........<.........*.........>.........:.........:..14678887532221.11112.11..1. qa=+
 07ti29  29  1.7 0x16 0x40 id1369-035-1-09 1931 :.........<.........*.........>.........:....14688886422.11121..1111111..1.111.. qa=+
 07ti30  41  1.7 0x16 0x41 id1370-035-1-10 1961 :.........<.........*.........>.........:.........:.....246788875322111..1..1... qa=+
 07ti31  36  1.7 0x16 0x42 id1371-035-1-11 1991 :.........<.........*.........>.........:.........1236788875321211111.:1.1.1.1.1 qa=+
 07ti32  37  1.7 0x16 0x43 id1372-035-1-12 2021 :.........<.........*.........>.........:.........:.2457888764221111111.2.21...1 qa=+
 07ti33  29  1.3 0x16 0x60 id1373-035-1-13 2891 :.........<.........*.........>.........:....1367888653222111...2111..11........ qa=+
 07ti34  31  1.7 0x16 0x61 id1374-035-1-14 2921 :.........<.........*.........>.........:......246888765321.11.11111211.1.1..1.. qa=+
 07ti35  32  1.7 0x16 0x62 id1375-035-1-15 2951 :.........<.........*.........>.........:.......246888764212111.....1.:.1..1.... qa=+
 07ti36  35  1.3 0x16 0x63 id1376-035-1-16 2981 :.........<.........*.........>.........:.........:136888765212221111111.11..1.. qa=+
 07ti37  28  1.3 0x16 0x80 id1377-035-1-17 3851 :.........<.........*.........>.........:...2467888642121111111.1.1...:......1.1 qa=+
 07ti38  33  2.2 0x16 0x81 id1378-035-1-18 3881 :.........<.........*.........>.........:......13568888752221.1111....11...1.... qa=+
 07ti39  32  1.7 0x16 0x82 id1379-035-1-19 3911 :.........<.........*.........>.........:.......357888743211121.2111..:1.1..1... qa=+
 07ti40  32  1.7 0x16 0x83 id1380-035-1-20 3941 :.........<.........*.........>.........:.......246888864221:2....1111:1.11...1. qa=+
 07tj01  16  1.7 0x06 0x83 id3220-081-1-20 3955 :.........<.........*.....1..1>.35788864221.2.111111..21....:1....1111:.1..1.... qa=+
 07tj02  18  1.3 0x06 0x82 id3219-081-1-19 3925 :.........<.........*.........>.1.1468987523212111:.11......1....1....:.......1. qa=+
 07tj03  21  1.7 0x06 0x81 id3218-081-1-18 3895 :.........<.........*.........>.....1367888753211112.1......:...1111..:......... qa=+
 07tj04  18  1.3 0x06 0x80 id3217-081-1-17 3865 :.........<.........*.........>1.1246888752211211.:1.1.11.1.1.........:......... qa=+
 07tj05  27  1.7 0x06 0x63 id3216-081-1-16 2995 :.........<.........*.........>.........1..257888642211111..11.1..1.1.1......1.. qa=+
 07tj06  19  1.7 0x06 0x62 id3215-081-1-15 2965 :.........<.........*.........>.....46888753212.12121..111..:.11.1..1.:......... qa=+
 07tj07  28  1.3 0x06 0x61 id3214-081-1-14 2935 :.........<.........*.........>.........:....3678886322211.211..1....111.1....1. qa=+
 07tj08  25  1.7 0x06 0x60 id3213-081-1-13 2905 :.........<.........*.........>.........:25788874121..1121.11.1.......:....1...1 qa=+
 07tj09  29  1.7 0x06 0x43 id3212-081-1-12 2035 :.........<.........*.........>.........:....246888752122.1111.1..1..1:......... qa=+
 07tj10  26  2.2 0x06 0x42 id3211-081-1-11 2005 :.........<.........*.........>.........:114688886422.21.11.:1...1....:..11..... qa=+
 07tj11  25  1.3 0x06 0x41 id3210-081-1-10 1975 :.........<.........*.........>.........:136888763211221..1.:.1.1....1:1..11.1.1 qa=+
 07tj12  21  1.3 0x06 0x40 id3209-081-1-09 1945 :.........<.........*.........>.......26888764221211211.1111:1.1..1..1:.11...... qa=+
 07tj13  28  1.3 0x06 0x23 id3208-081-1-08 1075 :.........<.........*.........>........1:..114689875321122.1:11...1111:.11...... qa=+
 07tj14  22  1.7 0x06 0x22 id3207-081-1-07 1045 :.........<.........*.........>.......1478887531211..1.1....:...1.1...:.1....... qa=+
 07tj15  18  1.3 0x06 0x21 id3206-081-1-06 1015 :.........<.........*.........>..24688876311111.1.:1..11.1..:.........:......... qa=+
 07tj16   7  1.3 0x06 0x20 id3205-081-1-05  985 :.........<.........*.136888764211111.11:..11..1111..1......:.........1......... qa=+
 07tj17  25  1.7 0x06 0x03 id3204-081-1-04  115 :.........<.........*.........>.........1147898642111221111.:....1....:1........ qa=+
 07tj18  17  1.7 0x06 0x02 id3203-081-1-03   85 :.........<.........*.........>...468887521122211.:....11...:.........:.1....... qa=+
 07tj19  20  1.3 0x06 0x01 id3202-081-1-02   55 :.........<.........*.........>.....35789864222111211.1..11.1....11...:1........ qa=+
 07tj20  27  1.7 0x06 0x00 id3201-081-1-01   25 :.........<.........*.........>.........:.1157888531121121.211....1.11:......... qa=+
 07tj21  38  1.7 0x15 0x18 id1381-035-2-01  732 :.........<.........*.........>.........:.........:.114678887521......:......... qa=+
 07tj22  37  1.7 0x15 0x19 id1382-035-2-02  762 :.........<.........*.........>.........:.........:..35788876321221211:2........ qa=+
 07tj23  35  1.7 0x15 0x1a id1383-035-2-03  792 :.........<.........*.........>.........:.........:2568887522112111.11:1111.11.. qa=+
 07tj24  36  1.3 0x15 0x1b id1384-035-2-04  822 :.........<.........*.........>.........:.........1.346888864322312...:1..1....1 qa=+
 07tj25  36  1.7 0x15 0x38 id1385-035-2-05 1692 :.........<.........*.........>.........:.........:3467888763221211111:1122.11.1 qa=+
 07tj26  38  2.2 0x15 0x39 id1386-035-2-06 1722 :.........<.........*.........>.........:.........:.12568888642.1111.2211.1.1.11 qa=+
 07tj27  39  2.2 0x15 0x3a id1387-035-2-07 1752 :.........<.........*.........>.........:.........:.11457888875321111122.1..11.. qa=+
 07tj28  33  1.3 0x15 0x3b id1388-035-2-08 1782 :.........<.........*.........>.........:.......246788864212:22211211.1..1.....1 qa=+
 07tj29  41  1.7 0x15 0x5c id1389-035-2-09 2772 :.........<.........*.........>.........:.........:.....235788875311.2122.11112. qa=+
 07tj30  37  1.7 0x15 0x5d id1390-035-2-10 2802 :.........<.........*.........>.........:.........:..2468887632.1211..:11.11.1.. qa=+
 07tj31  37  1.3 0x15 0x5e id1391-035-2-11 2832 :.........<.........*.........>.........:.........:.135789864112111.1.1...1.1... qa=+
 07tj32  36  1.7 0x15 0x5f id1392-035-2-12 2862 :.........<.........*.........>.........:.........:135789875312222211111....11.. qa=+
 07tj33  36  1.7 0x15 0x7c id1393-035-2-13 3732 :.........<.........*.........>.........:........1:.3578887522.11..1.11.1.1..... qa=+
 07tj34  34  1.3 0x15 0x7d id1394-035-2-14 3762 :.........<.........*.........>.........:........13578886422:1111.1.1.11.1...... qa=+
 07tj35  35  1.7 0x15 0x7f id1395-035-2-15 3822 :.........<.........*.........>.........:.........24678886421121111111:...11.... qa=+
 07tj36  34  1.7 0x15 0x7e id1396-035-2-16 3792 :.........<.........*.........>.........:.......11357888743221211111..:1........ qa=+
 07tj37  31  1.7 0x15 0x9c id1397-035-2-17 4692 :.........<.........*.........>.........:......1468887642212121211.2.1:1111111.. qa=+
 07tj38  33  1.7 0x15 0x9d id1398-035-2-18 4722 :.........<.........*.........>.........:......1.467888752222.212..11.:.1...1... qa=+
 07tj39  30  1.7 0x15 0x9e id1399-035-2-19 4752 :.........<.........*.........>.........:....1467888642221111..11.11.11.......1. qa=+
 07tj40  33  1.7 0x15 0x9f id1400-035-2-20 4782 :.........<.........*.........>.........:...1.1.14678887532221111.1...1......... qa=+
 08ta01  20  1.3 0x06 0x87 id3200-080-2-20 4075 :.........<.........*.........>...1.1257987521212211.11.11.1:...11....:......... qa=+
 08ta02  26  1.7 0x06 0x86 id3199-080-2-19 4045 :.........<.........*.........>.........:.2468887522121111.1:......1..:...1.1... qa=+
 08ta03  29  1.7 0x06 0x85 id3198-080-2-18 4015 :.........<.........*.........>.........:....2578986422212..2111...1..:1....1..1 qa=+
 08ta04  29  1.7 0x06 0x84 id3197-080-2-17 3985 :.........<.........*.........>.........:....367888642222111:1.....11.1..1...... qa=+
 08ta05  32  1.7 0x06 0x67 id3196-080-2-16 3115 :.........<.........*.........>.........:.......247898642221121.1111..11......11 qa=+
 08ta06  18  1.3 0x06 0x66 id3195-080-2-15 3085 :.........<.........*.......1.>...35788864122.2111111.111...:...1.....:......... qa=+
 08ta07  17  1.3 0x06 0x65 id3194-080-2-14 3055 :.........<.........*.........>..136788752222222111..11....1:.........:......... qa=+
 08ta08  16  1.7 0x06 0x64 id3193-080-2-13 3025 :.........<.........*.........>.357888763212.211.1:1.1.1....:1........1......... qa=+
 08ta09  25  1.7 0x06 0x47 id3192-080-2-12 2155 :.........<.........*.........>........11.46898751221111211.111..111..:......... qa=+
 08ta10  23  1.7 0x06 0x46 id3191-080-2-11 2125 :.........<.........*.........>.......2467888642211.2111.1.1:.1.....1.1......... qa=+
 08ta11  25  1.7 0x06 0x45 id3190-080-2-10 2095 :.........<.........*.........>.........:2468887531221111.11:..11.11..:...1.1..1 qa=+
 08ta12  27  1.7 0x06 0x44 id3189-080-2-09 2065 :.........<.........*.........>.......1.:1.4678887532211..1111.21.1...:....1...1 qa=+
 08ta13  19  1.3 0x06 0x27 id3188-080-2-08 1195 :.........<.........*.........>....136898742211.21:..1..1...:.........:......... qa=+
 08ta14   7  1.3 0x06 0x26 id3187-080-2-07 1165 :.........<.........*..14678876421121211:11.211.1.:.........1......1..:......... qa=+
 08ta15  29  1.7 0x06 0x25 id3186-080-2-06 1135 :.........<.........*.........>.........:....25788875211211.11.1.....1:.1..11... qa=+
 08ta16  18  1.7 0x06 0x24 id3185-080-2-05 1105 :.........<.........*.........>...367888742212.11.1.1.1.....:........1:........1 qa=+
 08ta17  15  1.3 0x06 0x07 id3184-080-2-04  235 :.........<.........*.........>1368987532221.121..11...11...1...1.....:......... qa=+
 08ta18  15  1.3 0x06 0x06 id3183-080-2-03  205 :.........<.........*.........>13688876432111..11.111......1:.....111.:......... qa=+
 08ta19  21  1.3 0x06 0x05 id3182-080-2-02  175 :.........<.........*.........>.....1467888642111211.2111...21..1.....:...11.... qa=+
 08ta20  22  1.7 0x06 0x04 id3181-080-2-01  145 :.........<.........*.........>......2367888741112211112.11.1111....1.:......... qa=+
 08ta21  37  1.7 0x15 0x1c id1401-036-1-01  852 :.........<.........*.........>.........:.........:..2468887631.......:......... qa=+
 08ta22  35  2.2 0x15 0x1d id1402-036-1-02  882 :.........<.........*.........>.........:........1346888865221211.111.:1.1..1... qa=+
 08ta23  39  1.7 0x15 0x1e id1403-036-1-03  912 :.........<.........*.........>.........:.........:...23578887632111121.111..1.. qa=+
 08ta24  37  2.2 0x15 0x1f id1404-036-1-04  942 :.........<.........*.........>.........:.........:.114688886522112111111111.... qa=+
 08ta25  36  1.7 0x15 0x3c id1405-036-1-05 1812 :.........<.........*.........>.........:.........:.35788875322211111.111...1... qa=+
 08ta26  36  1.7 0x15 0x3d id1406-036-1-06 1842 :.........<.........*.........>.........:.........135788876422121211..11.1.1.11. qa=+
 08ta27  36  1.3 0x15 0x3e id1407-036-1-07 1872 :.........<.........*.........>.........:.........12467888653222.2111.:....111.1 qa=+
 08ta28  34  1.7 0x15 0x3f id1408-036-1-08 1902 :.........<.........*.........>.........:........14678887642221.1211.111.111.... qa=+
 08ta29  36  1.7 0x15 0x58 id1409-036-1-09 2652 :.........<.........*.........>.........:.........:13578887642111111111.111...1. qa=+
 08ta30  38  1.7 0x15 0x59 id1410-036-1-10 2682 :.........<.........*.........>.........:.........:...3578886421.111..1...11...1 qa=+
 08ta31  37  1.7 0x15 0x5a id1411-036-1-11 2712 :.........<.........*.........>.........:.........:.11568887642.211.1111.1.1..1. qa=+
 08ta32  36  1.3 0x15 0x5b id1412-036-1-12 2742 :.........<.........*.........>.........:.........135688876422111112.11..2...1.. qa=+
 08ta33  33  1.3 0x15 0x78 id1413-036-1-13 3612 :.........<.........*.........>.........:........46788863211:.2121.1.1:...1..... qa=+
 08ta34  34  1.7 0x15 0x79 id1414-036-1-14 3642 :.........<.........*.........>.........:........13578887521111.1.1.11:.1.1..... qa=+
 08ta35  33  1.3 0x15 0x7a id1415-036-1-15 3672 :.........<.........*.........>.........:........246888762211122.11.22:1........ qa=+
